episode_id,anime_id,season_number,episode_number,episode_title,release_date_key,duration_seconds,is_filler
4539,284,1,11,Episode 11: Chapter 17,20240203,1599,0
4540,284,1,12,Episode 12: Chapter 18,20240210,1616,0
4541,284,2,1,Episode 13: Chapter 19,20240217,1633,0
4542,284,2,2,Episode 14: Chapter 20,20240224,1650,0
4543,284,2,3,Episode 15: Chapter 21,20240302,1667,0
4544,284,2,4,Episode 16: Chapter 22,20240309,1324,0
4545,285,1,1,Episode 01: Chapter 8,20231212,1442,0
4546,285,1,2,Episode 02: Chapter 9,20231219,1459,0
4547,285,1,3,Episode 03: Chapter 10,20231226,1476,0
4548,285,1,4,Episode 04: Chapter 11,20240102,1493,1
4549,285,1,5,Episode 05: Chapter 12,20240109,1510,0
4550,285,1,6,Episode 06: Chapter 13,20240116,1527,0
4551,285,1,7,Episode 07: Chapter 14,20240123,1544,0
4552,285,1,8,Episode 08: Chapter 15,20240130,1561,0
4553,285,1,9,Episode 09: Chapter 16,20240206,1578,0
4554,285,1,10,Episode 10: Chapter 17,20240213,1595,0
4555,285,1,11,Episode 11: Chapter 18,20240220,1612,0
4556,285,1,12,Episode 12: Chapter 19,20240227,1629,0
4557,285,2,1,Episode 13: Chapter 20,20240305,1646,0
4558,285,2,2,Episode 14: Chapter 21,20240312,1663,0
4559,285,2,3,Episode 15: Chapter 22,20240319,1320,0
4560,285,2,4,Episode 16: Chapter 23,20240326,1337,0
4561,286,1,1,Episode 01: Chapter 9,20231229,1455,0
4562,286,1,2,Episode 02: Chapter 10,20240105,1472,0
4563,286,1,3,Episode 03: Chapter 11,20240112,1489,1
4564,286,1,4,Episode 04: Chapter 12,20240119,1506,0
4565,286,1,5,Episode 05: Chapter 13,20240126,1523,0
4566,286,1,6,Episode 06: Chapter 14,20240202,1540,0
4567,286,1,7,Episode 07: Chapter 15,20240209,1557,0
4568,286,1,8,Episode 08: Chapter 16,20240216,1574,0
4569,286,1,9,Episode 09: Chapter 17,20240223,1591,0
4570,286,1,10,Episode 10: Chapter 18,20240301,1608,0
4571,286,1,11,Episode 11: Chapter 19,20240308,1625,0
4572,286,1,12,Episode 12: Chapter 20,20240315,1642,0
4573,286,2,1,Episode 13: Chapter 21,20240322,1659,0
4574,286,2,2,Episode 14: Chapter 22,20240329,1676,0
4575,286,2,3,Episode 15: Chapter 23,20240405,1333,0
4576,286,2,4,Episode 16: Chapter 24,20240412,1350,0
4577,287,1,1,Episode 01: Chapter 10,20240115,1468,0
4578,287,1,2,Episode 02: Chapter 11,20240122,1485,1
4579,287,1,3,Episode 03: Chapter 12,20240129,1502,0
4580,287,1,4,Episode 04: Chapter 13,20240205,1519,0
4581,287,1,5,Episode 05: Chapter 14,20240212,1536,0
4582,287,1,6,Episode 06: Chapter 15,20240219,1553,0
4583,287,1,7,Episode 07: Chapter 16,20240226,1570,0
4584,287,1,8,Episode 08: Chapter 17,20240304,1587,0
4585,287,1,9,Episode 09: Chapter 18,20240311,1604,0
4586,287,1,10,Episode 10: Chapter 19,20240318,1621,0
4587,287,1,11,Episode 11: Chapter 20,20240325,1638,0
4588,287,1,12,Episode 12: Chapter 21,20240401,1655,0
4589,287,2,1,Episode 13: Chapter 22,20240408,1672,0
4590,287,2,2,Episode 14: Chapter 23,20240415,1329,0
4591,287,2,3,Episode 15: Chapter 24,20240422,1346,0
4592,287,2,4,Episode 16: Chapter 25,20240429,1363,0
4593,288,1,1,Episode 01: Chapter 11,20240201,1481,1
4594,288,1,2,Episode 02: Chapter 12,20240208,1498,0
4595,288,1,3,Episode 03: Chapter 13,20240215,1515,0
4596,288,1,4,Episode 04: Chapter 14,20240222,1532,0
4597,288,1,5,Episode 05: Chapter 15,20240229,1549,0
4598,288,1,6,Episode 06: Chapter 16,20240307,1566,0
4599,288,1,7,Episode 07: Chapter 17,20240314,1583,0
4600,288,1,8,Episode 08: Chapter 18,20240321,1600,0
4601,288,1,9,Episode 09: Chapter 19,20240328,1617,0
4602,288,1,10,Episode 10: Chapter 20,20240404,1634,0
4603,288,1,11,Episode 11: Chapter 21,20240411,1651,0
4604,288,1,12,Episode 12: Chapter 22,20240418,1668,0
4605,288,2,1,Episode 13: Chapter 23,20240425,1325,0
4606,288,2,2,Episode 14: Chapter 24,20240502,1342,0
4607,288,2,3,Episode 15: Chapter 25,20240509,1359,0
4608,288,2,4,Episode 16: Chapter 26,20240516,1376,0
4609,289,1,1,Episode 01: Chapter 12,20240218,1494,0
4610,289,1,2,Episode 02: Chapter 13,20240225,1511,0
4611,289,1,3,Episode 03: Chapter 14,20240303,1528,0
4612,289,1,4,Episode 04: Chapter 15,20240310,1545,0
4613,289,1,5,Episode 05: Chapter 16,20240317,1562,0
4614,289,1,6,Episode 06: Chapter 17,20240324,1579,0
4615,289,1,7,Episode 07: Chapter 18,20240331,1596,0
4616,289,1,8,Episode 08: Chapter 19,20240407,1613,0
4617,289,1,9,Episode 09: Chapter 20,20240414,1630,0
4618,289,1,10,Episode 10: Chapter 21,20240421,1647,0
4619,289,1,11,Episode 11: Chapter 22,20240428,1664,0
4620,289,1,12,Episode 12: Chapter 23,20240505,1321,0
4621,289,2,1,Episode 13: Chapter 24,20240512,1338,0
4622,289,2,2,Episode 14: Chapter 25,20240519,1355,0
4623,289,2,3,Episode 15: Chapter 26,20240526,1372,0
4624,289,2,4,Episode 16: Chapter 27,20240602,1389,0
4625,290,1,1,Episode 01: Chapter 13,20240306,1507,0
4626,290,1,2,Episode 02: Chapter 14,20240313,1524,0
4627,290,1,3,Episode 03: Chapter 15,20240320,1541,0
4628,290,1,4,Episode 04: Chapter 16,20240327,1558,0
4629,290,1,5,Episode 05: Chapter 17,20240403,1575,0
4630,290,1,6,Episode 06: Chapter 18,20240410,1592,0
4631,290,1,7,Episode 07: Chapter 19,20240417,1609,0
4632,290,1,8,Episode 08: Chapter 20,20240424,1626,0
4633,290,1,9,Episode 09: Chapter 21,20240501,1643,0
4634,290,1,10,Episode 10: Chapter 22,20240508,1660,0
4635,290,1,11,Episode 11: Chapter 23,20240515,1677,0
4636,290,1,12,Episode 12: Chapter 24,20240522,1334,0
4637,290,2,1,Episode 13: Chapter 25,20240529,1351,0
4638,290,2,2,Episode 14: Chapter 26,20240605,1368,0
4639,290,2,3,Episode 15: Chapter 27,20240612,1385,0
4640,290,2,4,Episode 16: Chapter 28,20240619,1402,1
4641,291,1,1,Episode 01: Chapter 14,20240323,1520,0
4642,291,1,2,Episode 02: Chapter 15,20240330,1537,0
4643,291,1,3,Episode 03: Chapter 16,20240406,1554,0
4644,291,1,4,Episode 04: Chapter 17,20240413,1571,0
4645,291,1,5,Episode 05: Chapter 18,20240420,1588,0
4646,291,1,6,Episode 06: Chapter 19,20240427,1605,0
4647,291,1,7,Episode 07: Chapter 20,20240504,1622,0
4648,291,1,8,Episode 08: Chapter 21,20240511,1639,0
4649,291,1,9,Episode 09: Chapter 22,20240518,1656,0
4650,291,1,10,Episode 10: Chapter 23,20240525,1673,0
4651,291,1,11,Episode 11: Chapter 24,20240601,1330,0
4652,291,1,12,Episode 12: Chapter 25,20240608,1347,0
4653,291,2,1,Episode 13: Chapter 26,20240615,1364,0
4654,291,2,2,Episode 14: Chapter 27,20240622,1381,0
4655,291,2,3,Episode 15: Chapter 28,20240629,1398,1
4656,291,2,4,Episode 16: Chapter 29,20240706,1415,0
4657,292,1,1,Episode 01: Chapter 15,20240409,1533,0
4658,292,1,2,Episode 02: Chapter 16,20240416,1550,0
4659,292,1,3,Episode 03: Chapter 17,20240423,1567,0
4660,292,1,4,Episode 04: Chapter 18,20240430,1584,0
4661,292,1,5,Episode 05: Chapter 19,20240507,1601,0
4662,292,1,6,Episode 06: Chapter 20,20240514,1618,0
4663,292,1,7,Episode 07: Chapter 21,20240521,1635,0
4664,292,1,8,Episode 08: Chapter 22,20240528,1652,0
4665,292,1,9,Episode 09: Chapter 23,20240604,1669,0
4666,292,1,10,Episode 10: Chapter 24,20240611,1326,0
4667,292,1,11,Episode 11: Chapter 25,20240618,1343,0
4668,292,1,12,Episode 12: Chapter 26,20240625,1360,0
4669,292,2,1,Episode 13: Chapter 27,20240702,1377,0
4670,292,2,2,Episode 14: Chapter 28,20240709,1394,1
4671,292,2,3,Episode 15: Chapter 29,20240716,1411,0
4672,292,2,4,Episode 16: Chapter 30,20240723,1428,0
4673,293,1,1,Episode 01: Chapter 16,20240426,1546,0
4674,293,1,2,Episode 02: Chapter 17,20240503,1563,0
4675,293,1,3,Episode 03: Chapter 18,20240510,1580,0
4676,293,1,4,Episode 04: Chapter 19,20240517,1597,0
4677,293,1,5,Episode 05: Chapter 20,20240524,1614,0
4678,293,1,6,Episode 06: Chapter 21,20240531,1631,0
4679,293,1,7,Episode 07: Chapter 22,20240607,1648,0
4680,293,1,8,Episode 08: Chapter 23,20240614,1665,0
4681,293,1,9,Episode 09: Chapter 24,20240621,1322,0
4682,293,1,10,Episode 10: Chapter 25,20240628,1339,0
4683,293,1,11,Episode 11: Chapter 26,20240705,1356,0
4684,293,1,12,Episode 12: Chapter 27,20240712,1373,0
4685,293,2,1,Episode 13: Chapter 28,20240719,1390,1
4686,293,2,2,Episode 14: Chapter 29,20240726,1407,0
4687,293,2,3,Episode 15: Chapter 30,20240802,1424,0
4688,293,2,4,Episode 16: Chapter 31,20240809,1441,0
4689,294,1,1,Episode 01: Chapter 17,20240513,1559,0
4690,294,1,2,Episode 02: Chapter 18,20240520,1576,0
4691,294,1,3,Episode 03: Chapter 19,20240527,1593,0
4692,294,1,4,Episode 04: Chapter 20,20240603,1610,0
4693,294,1,5,Episode 05: Chapter 21,20240610,1627,0
4694,294,1,6,Episode 06: Chapter 22,20240617,1644,0
4695,294,1,7,Episode 07: Chapter 23,20240624,1661,0
4696,294,1,8,Episode 08: Chapter 24,20240701,1678,0
4697,294,1,9,Episode 09: Chapter 25,20240708,1335,0
4698,294,1,10,Episode 10: Chapter 26,20240715,1352,0
4699,294,1,11,Episode 11: Chapter 27,20240722,1369,0
4700,294,1,12,Episode 12: Chapter 28,20240729,1386,1
4701,294,2,1,Episode 13: Chapter 29,20240805,1403,0
4702,294,2,2,Episode 14: Chapter 30,20240812,1420,0
4703,294,2,3,Episode 15: Chapter 31,20240819,1437,0
4704,294,2,4,Episode 16: Chapter 1,20240826,1454,0
4705,295,1,1,Episode 01: Chapter 18,20240530,1572,0
4706,295,1,2,Episode 02: Chapter 19,20240606,1589,0
4707,295,1,3,Episode 03: Chapter 20,20240613,1606,0
4708,295,1,4,Episode 04: Chapter 21,20240620,1623,0
4709,295,1,5,Episode 05: Chapter 22,20240627,1640,0
4710,295,1,6,Episode 06: Chapter 23,20240704,1657,0
4711,295,1,7,Episode 07: Chapter 24,20240711,1674,0
4712,295,1,8,Episode 08: Chapter 25,20240718,1331,0
4713,295,1,9,Episode 09: Chapter 26,20240725,1348,0
4714,295,1,10,Episode 10: Chapter 27,20240801,1365,0
4715,295,1,11,Episode 11: Chapter 28,20240808,1382,1
4716,295,1,12,Episode 12: Chapter 29,20240815,1399,0
4717,295,2,1,Episode 13: Chapter 30,20240822,1416,0
4718,295,2,2,Episode 14: Chapter 31,20240829,1433,0
4719,295,2,3,Episode 15: Chapter 1,20240905,1450,0
4720,295,2,4,Episode 16: Chapter 2,20240912,1467,0
4721,296,1,1,Episode 01: Chapter 19,20240616,1585,0
4722,296,1,2,Episode 02: Chapter 20,20240623,1602,0
4723,296,1,3,Episode 03: Chapter 21,20240630,1619,0
4724,296,1,4,Episode 04: Chapter 22,20240707,1636,0
4725,296,1,5,Episode 05: Chapter 23,20240714,1653,0
4726,296,1,6,Episode 06: Chapter 24,20240721,1670,0
4727,296,1,7,Episode 07: Chapter 25,20240728,1327,0
4728,296,1,8,Episode 08: Chapter 26,20240804,1344,0
4729,296,1,9,Episode 09: Chapter 27,20240811,1361,0
4730,296,1,10,Episode 10: Chapter 28,20240818,1378,1
4731,296,1,11,Episode 11: Chapter 29,20240825,1395,0
4732,296,1,12,Episode 12: Chapter 30,20240901,1412,0
4733,296,2,1,Episode 13: Chapter 31,20240908,1429,0
4734,296,2,2,Episode 14: Chapter 1,20240915,1446,0
4735,296,2,3,Episode 15: Chapter 2,20240922,1463,0
4736,296,2,4,Episode 16: Chapter 3,20240929,1480,0
4737,297,1,1,Episode 01: Chapter 20,20240703,1598,0
4738,297,1,2,Episode 02: Chapter 21,20240710,1615,0
4739,297,1,3,Episode 03: Chapter 22,20240717,1632,0
4740,297,1,4,Episode 04: Chapter 23,20240724,1649,0
4741,297,1,5,Episode 05: Chapter 24,20240731,1666,0
4742,297,1,6,Episode 06: Chapter 25,20240807,1323,0
4743,297,1,7,Episode 07: Chapter 26,20240814,1340,0
4744,297,1,8,Episode 08: Chapter 27,20240821,1357,0
4745,297,1,9,Episode 09: Chapter 28,20240828,1374,1
4746,297,1,10,Episode 10: Chapter 29,20240904,1391,0
4747,297,1,11,Episode 11: Chapter 30,20240911,1408,0
4748,297,1,12,Episode 12: Chapter 31,20240918,1425,0
4749,297,2,1,Episode 13: Chapter 1,20240925,1442,0
4750,297,2,2,Episode 14: Chapter 2,20241002,1459,0
4751,297,2,3,Episode 15: Chapter 3,20241009,1476,0
4752,297,2,4,Episode 16: Chapter 4,20241016,1493,0
4753,298,1,1,Episode 01: Chapter 21,20240720,1611,0
4754,298,1,2,Episode 02: Chapter 22,20240727,1628,0
4755,298,1,3,Episode 03: Chapter 23,20240803,1645,0
4756,298,1,4,Episode 04: Chapter 24,20240810,1662,0
4757,298,1,5,Episode 05: Chapter 25,20240817,1679,0
4758,298,1,6,Episode 06: Chapter 26,20240824,1336,0
4759,298,1,7,Episode 07: Chapter 27,20240831,1353,0
4760,298,1,8,Episode 08: Chapter 28,20240907,1370,1
4761,298,1,9,Episode 09: Chapter 29,20240914,1387,0
4762,298,1,10,Episode 10: Chapter 30,20240921,1404,0
4763,298,1,11,Episode 11: Chapter 31,20240928,1421,0
4764,298,1,12,Episode 12: Chapter 1,20241005,1438,0
4765,298,2,1,Episode 13: Chapter 2,20241012,1455,0
4766,298,2,2,Episode 14: Chapter 3,20241019,1472,0
4767,298,2,3,Episode 15: Chapter 4,20241026,1489,0
4768,298,2,4,Episode 16: Chapter 5,20241102,1506,0
4769,299,1,1,Episode 01: Chapter 22,20240806,1624,0
4770,299,1,2,Episode 02: Chapter 23,20240813,1641,0
4771,299,1,3,Episode 03: Chapter 24,20240820,1658,0
4772,299,1,4,Episode 04: Chapter 25,20240827,1675,0
4773,299,1,5,Episode 05: Chapter 26,20240903,1332,0
4774,299,1,6,Episode 06: Chapter 27,20240910,1349,0
4775,299,1,7,Episode 07: Chapter 28,20240917,1366,1
4776,299,1,8,Episode 08: Chapter 29,20240924,1383,0
4777,299,1,9,Episode 09: Chapter 30,20241001,1400,0
4778,299,1,10,Episode 10: Chapter 31,20241008,1417,0
4779,299,1,11,Episode 11: Chapter 1,20241015,1434,0
4780,299,1,12,Episode 12: Chapter 2,20241022,1451,0
4781,299,2,1,Episode 13: Chapter 3,20241029,1468,0
4782,299,2,2,Episode 14: Chapter 4,20241105,1485,0
4783,299,2,3,Episode 15: Chapter 5,20241112,1502,0
4784,299,2,4,Episode 16: Chapter 6,20241119,1519,0
4785,300,1,1,Episode 01: Chapter 23,20240823,1637,0
4786,300,1,2,Episode 02: Chapter 24,20240830,1654,0
4787,300,1,3,Episode 03: Chapter 25,20240906,1671,0
4788,300,1,4,Episode 04: Chapter 26,20240913,1328,0
4789,300,1,5,Episode 05: Chapter 27,20240920,1345,0
4790,300,1,6,Episode 06: Chapter 28,20240927,1362,1
4791,300,1,7,Episode 07: Chapter 29,20241004,1379,0
4792,300,1,8,Episode 08: Chapter 30,20241011,1396,0
4793,300,1,9,Episode 09: Chapter 31,20241018,1413,0
4794,300,1,10,Episode 10: Chapter 1,20241025,1430,0
4795,300,1,11,Episode 11: Chapter 2,20241101,1447,0
4796,300,1,12,Episode 12: Chapter 3,20241108,1464,0
4797,300,2,1,Episode 13: Chapter 4,20241115,1481,0
4798,300,2,2,Episode 14: Chapter 5,20241122,1498,0
4799,300,2,3,Episode 15: Chapter 6,20241129,1515,0
4800,300,2,4,Episode 16: Chapter 7,20241206,1532,0
4801,301,1,1,Episode 01: Chapter 24,20240909,1650,0
4802,301,1,2,Episode 02: Chapter 25,20240916,1667,0
4803,301,1,3,Episode 03: Chapter 26,20240923,1324,0
4804,301,1,4,Episode 04: Chapter 27,20240930,1341,0
4805,301,1,5,Episode 05: Chapter 28,20241007,1358,1
4806,301,1,6,Episode 06: Chapter 29,20241014,1375,0
4807,301,1,7,Episode 07: Chapter 30,20241021,1392,0
4808,301,1,8,Episode 08: Chapter 31,20241028,1409,0
4809,301,1,9,Episode 09: Chapter 1,20241104,1426,0
4810,301,1,10,Episode 10: Chapter 2,20241111,1443,0
4811,301,1,11,Episode 11: Chapter 3,20241118,1460,0
4812,301,1,12,Episode 12: Chapter 4,20241125,1477,0
4813,301,2,1,Episode 13: Chapter 5,20241202,1494,0
4814,301,2,2,Episode 14: Chapter 6,20241209,1511,0
4815,301,2,3,Episode 15: Chapter 7,20241216,1528,0
4816,301,2,4,Episode 16: Chapter 8,20241223,1545,0
4817,302,1,1,Episode 01: Chapter 25,20240926,1663,0
4818,302,1,2,Episode 02: Chapter 26,20241003,1320,0
4819,302,1,3,Episode 03: Chapter 27,20241010,1337,0
4820,302,1,4,Episode 04: Chapter 28,20241017,1354,1
4821,302,1,5,Episode 05: Chapter 29,20241024,1371,0
4822,302,1,6,Episode 06: Chapter 30,20241031,1388,0
4823,302,1,7,Episode 07: Chapter 31,20241107,1405,0
4824,302,1,8,Episode 08: Chapter 1,20241114,1422,0
4825,302,1,9,Episode 09: Chapter 2,20241121,1439,0
4826,302,1,10,Episode 10: Chapter 3,20241128,1456,0
4827,302,1,11,Episode 11: Chapter 4,20241205,1473,0
4828,302,1,12,Episode 12: Chapter 5,20241212,1490,0
4829,302,2,1,Episode 13: Chapter 6,20241219,1507,0
4830,302,2,2,Episode 14: Chapter 7,20241226,1524,0
4831,302,2,3,Episode 15: Chapter 8,20250102,1541,0
4832,302,2,4,Episode 16: Chapter 9,20250109,1558,0
4833,303,1,1,Episode 01: Chapter 26,20241013,1676,0
4834,303,1,2,Episode 02: Chapter 27,20241020,1333,0
4835,303,1,3,Episode 03: Chapter 28,20241027,1350,1
4836,303,1,4,Episode 04: Chapter 29,20241103,1367,0
4837,303,1,5,Episode 05: Chapter 30,20241110,1384,0
4838,303,1,6,Episode 06: Chapter 31,20241117,1401,0
4839,303,1,7,Episode 07: Chapter 1,20241124,1418,0
4840,303,1,8,Episode 08: Chapter 2,20241201,1435,0
4841,303,1,9,Episode 09: Chapter 3,20241208,1452,0
4842,303,1,10,Episode 10: Chapter 4,20241215,1469,0
4843,303,1,11,Episode 11: Chapter 5,20241222,1486,0
4844,303,1,12,Episode 12: Chapter 6,20241229,1503,0
4845,303,2,1,Episode 13: Chapter 7,20250105,1520,0
4846,303,2,2,Episode 14: Chapter 8,20250112,1537,0
4847,303,2,3,Episode 15: Chapter 9,20250119,1554,0
4848,303,2,4,Episode 16: Chapter 10,20250126,1571,0
4849,304,1,1,Episode 01: Chapter 27,20241030,1329,0
4850,304,1,2,Episode 02: Chapter 28,20241106,1346,1
4851,304,1,3,Episode 03: Chapter 29,20241113,1363,0
4852,304,1,4,Episode 04: Chapter 30,20241120,1380,0
4853,304,1,5,Episode 05: Chapter 31,20241127,1397,0
4854,304,1,6,Episode 06: Chapter 1,20241204,1414,0
4855,304,1,7,Episode 07: Chapter 2,20241211,1431,0
4856,304,1,8,Episode 08: Chapter 3,20241218,1448,0
4857,304,1,9,Episode 09: Chapter 4,20241225,1465,0
4858,304,1,10,Episode 10: Chapter 5,20250101,1482,0
4859,304,1,11,Episode 11: Chapter 6,20250108,1499,0
4860,304,1,12,Episode 12: Chapter 7,20250115,1516,0
4861,304,2,1,Episode 13: Chapter 8,20250122,1533,0
4862,304,2,2,Episode 14: Chapter 9,20250129,1550,0
4863,304,2,3,Episode 15: Chapter 10,20250205,1567,0
4864,304,2,4,Episode 16: Chapter 11,20250212,1584,0
4865,305,1,1,Episode 01: Chapter 28,20241116,1342,1
4866,305,1,2,Episode 02: Chapter 29,20241123,1359,0
4867,305,1,3,Episode 03: Chapter 30,20241130,1376,0
4868,305,1,4,Episode 04: Chapter 31,20241207,1393,0
4869,305,1,5,Episode 05: Chapter 1,20241214,1410,0
4870,305,1,6,Episode 06: Chapter 2,20241221,1427,0
4871,305,1,7,Episode 07: Chapter 3,20241228,1444,0
4872,305,1,8,Episode 08: Chapter 4,20250104,1461,0
4873,305,1,9,Episode 09: Chapter 5,20250111,1478,0
4874,305,1,10,Episode 10: Chapter 6,20250118,1495,0
4875,305,1,11,Episode 11: Chapter 7,20250125,1512,0
4876,305,1,12,Episode 12: Chapter 8,20250201,1529,0
4877,305,2,1,Episode 13: Chapter 9,20250208,1546,0
4878,305,2,2,Episode 14: Chapter 10,20250215,1563,0
4879,305,2,3,Episode 15: Chapter 11,20250222,1580,0
4880,305,2,4,Episode 16: Chapter 12,20250301,1597,0
4881,306,1,1,Episode 01: Chapter 29,20241203,1355,0
4882,306,1,2,Episode 02: Chapter 30,20241210,1372,0
4883,306,1,3,Episode 03: Chapter 31,20241217,1389,0
4884,306,1,4,Episode 04: Chapter 1,20241224,1406,0
4885,306,1,5,Episode 05: Chapter 2,20241231,1423,0
4886,306,1,6,Episode 06: Chapter 3,20250107,1440,0
4887,306,1,7,Episode 07: Chapter 4,20250114,1457,0
4888,306,1,8,Episode 08: Chapter 5,20250121,1474,0
4889,306,1,9,Episode 09: Chapter 6,20250128,1491,0
4890,306,1,10,Episode 10: Chapter 7,20250204,1508,0
4891,306,1,11,Episode 11: Chapter 8,20250211,1525,0
4892,306,1,12,Episode 12: Chapter 9,20250218,1542,0
4893,306,2,1,Episode 13: Chapter 10,20250225,1559,0
4894,306,2,2,Episode 14: Chapter 11,20250304,1576,0
4895,306,2,3,Episode 15: Chapter 12,20250311,1593,0
4896,306,2,4,Episode 16: Chapter 13,20250318,1610,0
4897,307,1,1,Episode 01: Chapter 30,20241220,1368,0
4898,307,1,2,Episode 02: Chapter 31,20241227,1385,0
4899,307,1,3,Episode 03: Chapter 1,20250103,1402,0
4900,307,1,4,Episode 04: Chapter 2,20250110,1419,0
4901,307,1,5,Episode 05: Chapter 3,20250117,1436,0
4902,307,1,6,Episode 06: Chapter 4,20250124,1453,0
4903,307,1,7,Episode 07: Chapter 5,20250131,1470,0
4904,307,1,8,Episode 08: Chapter 6,20250207,1487,0
4905,307,1,9,Episode 09: Chapter 7,20250214,1504,0
4906,307,1,10,Episode 10: Chapter 8,20250221,1521,0
4907,307,1,11,Episode 11: Chapter 9,20250228,1538,0
4908,307,1,12,Episode 12: Chapter 10,20250307,1555,0
4909,307,2,1,Episode 13: Chapter 11,20250314,1572,0
4910,307,2,2,Episode 14: Chapter 12,20250321,1589,0
4911,307,2,3,Episode 15: Chapter 13,20250328,1606,0
4912,307,2,4,Episode 16: Chapter 14,20250404,1623,1
4913,308,1,1,Episode 01: Chapter 31,20250106,1381,0
4914,308,1,2,Episode 02: Chapter 1,20250113,1398,0
4915,308,1,3,Episode 03: Chapter 2,20250120,1415,0
4916,308,1,4,Episode 04: Chapter 3,20250127,1432,0
4917,308,1,5,Episode 05: Chapter 4,20250203,1449,0
4918,308,1,6,Episode 06: Chapter 5,20250210,1466,0
4919,308,1,7,Episode 07: Chapter 6,20250217,1483,0
4920,308,1,8,Episode 08: Chapter 7,20250224,1500,0
4921,308,1,9,Episode 09: Chapter 8,20250303,1517,0
4922,308,1,10,Episode 10: Chapter 9,20250310,1534,0
4923,308,1,11,Episode 11: Chapter 10,20250317,1551,0
4924,308,1,12,Episode 12: Chapter 11,20250324,1568,0
4925,308,2,1,Episode 13: Chapter 12,20250331,1585,0
4926,308,2,2,Episode 14: Chapter 13,20250407,1602,0
4927,308,2,3,Episode 15: Chapter 14,20250414,1619,1
4928,308,2,4,Episode 16: Chapter 15,20250421,1636,0
4929,309,1,1,Episode 01: Chapter 1,20250123,1394,0
4930,309,1,2,Episode 02: Chapter 2,20250130,1411,0
4931,309,1,3,Episode 03: Chapter 3,20250206,1428,0
4932,309,1,4,Episode 04: Chapter 4,20250213,1445,0
4933,309,1,5,Episode 05: Chapter 5,20250220,1462,0
4934,309,1,6,Episode 06: Chapter 6,20250227,1479,0
4935,309,1,7,Episode 07: Chapter 7,20250306,1496,0
4936,309,1,8,Episode 08: Chapter 8,20250313,1513,0
4937,309,1,9,Episode 09: Chapter 9,20250320,1530,0
4938,309,1,10,Episode 10: Chapter 10,20250327,1547,0
4939,309,1,11,Episode 11: Chapter 11,20250403,1564,0
4940,309,1,12,Episode 12: Chapter 12,20250410,1581,0
4941,309,2,1,Episode 13: Chapter 13,20250417,1598,0
4942,309,2,2,Episode 14: Chapter 14,20250424,1615,1
4943,309,2,3,Episode 15: Chapter 15,20250501,1632,0
4944,309,2,4,Episode 16: Chapter 16,20250508,1649,0
4945,310,1,1,Episode 01: Chapter 2,20250209,1407,0
4946,310,1,2,Episode 02: Chapter 3,20250216,1424,0
4947,310,1,3,Episode 03: Chapter 4,20250223,1441,0
4948,310,1,4,Episode 04: Chapter 5,20250302,1458,0
4949,310,1,5,Episode 05: Chapter 6,20250309,1475,0
4950,310,1,6,Episode 06: Chapter 7,20250316,1492,0
4951,310,1,7,Episode 07: Chapter 8,20250323,1509,0
4952,310,1,8,Episode 08: Chapter 9,20250330,1526,0
4953,310,1,9,Episode 09: Chapter 10,20250406,1543,0
4954,310,1,10,Episode 10: Chapter 11,20250413,1560,0
4955,310,1,11,Episode 11: Chapter 12,20250420,1577,0
4956,310,1,12,Episode 12: Chapter 13,20250427,1594,0
4957,310,2,1,Episode 13: Chapter 14,20250504,1611,1
4958,310,2,2,Episode 14: Chapter 15,20250511,1628,0
4959,310,2,3,Episode 15: Chapter 16,20250518,1645,0
4960,310,2,4,Episode 16: Chapter 17,20250525,1662,0
4961,311,1,1,Episode 01: Chapter 3,20250226,1420,0
4962,311,1,2,Episode 02: Chapter 4,20250305,1437,0
4963,311,1,3,Episode 03: Chapter 5,20250312,1454,0
4964,311,1,4,Episode 04: Chapter 6,20250319,1471,0
4965,311,1,5,Episode 05: Chapter 7,20250326,1488,0
4966,311,1,6,Episode 06: Chapter 8,20250402,1505,0
4967,311,1,7,Episode 07: Chapter 9,20250409,1522,0
4968,311,1,8,Episode 08: Chapter 10,20250416,1539,0
4969,311,1,9,Episode 09: Chapter 11,20250423,1556,0
4970,311,1,10,Episode 10: Chapter 12,20250430,1573,0
4971,311,1,11,Episode 11: Chapter 13,20250507,1590,0
4972,311,1,12,Episode 12: Chapter 14,20250514,1607,1
4973,311,2,1,Episode 13: Chapter 15,20250521,1624,0
4974,311,2,2,Episode 14: Chapter 16,20250528,1641,0
4975,311,2,3,Episode 15: Chapter 17,20250604,1658,0
4976,311,2,4,Episode 16: Chapter 18,20250611,1675,0
4977,312,1,1,Episode 01: Chapter 4,20250315,1433,0
4978,312,1,2,Episode 02: Chapter 5,20250322,1450,0
4979,312,1,3,Episode 03: Chapter 6,20250329,1467,0
4980,312,1,4,Episode 04: Chapter 7,20250405,1484,0
4981,312,1,5,Episode 05: Chapter 8,20250412,1501,0
4982,312,1,6,Episode 06: Chapter 9,20250419,1518,0
4983,312,1,7,Episode 07: Chapter 10,20250426,1535,0
4984,312,1,8,Episode 08: Chapter 11,20250503,1552,0
4985,312,1,9,Episode 09: Chapter 12,20250510,1569,0
4986,312,1,10,Episode 10: Chapter 13,20250517,1586,0
4987,312,1,11,Episode 11: Chapter 14,20250524,1603,1
4988,312,1,12,Episode 12: Chapter 15,20250531,1620,0
