rating_id,user_id,anime_id,rating_date_key,score,review_length,helpful_votes,spoiler_flag
38475,5415,226,20251023,5.3,1162,2,0
38476,398,226,20250424,6.3,405,0,0
38477,370,309,20230112,6.1,742,1,0
38478,4458,201,20240106,7.2,539,3,0
38479,1497,359,20240526,4.5,836,3,0
38480,5483,117,20250129,7.9,1142,5,1
38481,1020,115,20241012,5.6,212,17,0
38482,5690,201,20230409,8.7,995,3,0
38483,5982,221,20240528,7.3,422,3,0
38484,120,76,20251024,6.2,987,1,0
38485,3256,122,20231125,4.1,677,11,0
38486,3620,190,20231124,7.1,682,5,0
38487,1827,249,20251103,5.6,470,15,0
38488,4294,183,20230605,8.1,1057,0,0
38489,4758,316,20250824,10.0,784,1,0
38490,1250,77,20251114,9.1,597,10,0
38491,2644,174,20230416,6.1,598,7,0
38492,3721,47,20251031,4.5,642,5,0
38493,538,123,20230820,6.7,1115,2,1
38494,1286,20,20240123,8.5,12,1,0
38495,4027,43,20240519,6.0,979,0,0
38496,2265,231,20230816,5.9,688,6,0
38497,1177,322,20231010,7.9,1100,1,0
38498,3769,55,20241208,7.8,1054,23,0
38499,1644,17,20230204,6.4,32,1,0
38500,1557,341,20231214,7.8,571,1,0
38501,2272,52,20231002,5.8,538,7,0
38502,275,262,20230420,7.1,166,11,0
38503,3279,196,20241129,6.7,691,14,0
38504,3136,299,20230921,6.9,1010,7,0
38505,988,287,20240808,9.5,811,2,0
38506,885,334,20230613,6.0,1007,11,1
38507,1753,275,20250119,6.0,229,14,0
38508,4215,127,20250729,6.5,810,1,0
38509,5790,108,20250705,6.4,232,8,0
38510,405,155,20230425,7.4,773,0,0
38511,3698,48,20230929,7.2,793,7,0
38512,5703,180,20250619,9.0,403,5,0
38513,3577,270,20250730,6.2,670,3,0
38514,5677,348,20241112,8.3,957,0,0
38515,2242,146,20240112,6.7,1153,2,0
38516,5148,159,20250513,6.0,997,6,0
38517,1510,112,20230323,6.7,600,0,0
38518,5248,201,20240615,7.3,1096,11,0
38519,507,317,20231013,8.8,1138,1,1
38520,2210,251,20240629,5.0,199,3,0
38521,4048,278,20230728,7.2,100,0,0
38522,3574,56,20230217,6.4,56,4,0
38523,91,264,20251023,7.6,684,1,0
38524,5513,64,20230211,10.0,205,3,0
38525,4086,101,20240421,10.0,251,1,0
38526,818,50,20241102,8.4,71,7,0
38527,3316,185,20250217,9.3,578,0,0
38528,2200,137,20240618,8.5,566,12,0
38529,5953,46,20250607,4.9,936,0,0
38530,660,50,20250804,5.8,1177,0,0
38531,3,358,20231113,7.6,232,0,0
38532,2155,356,20230101,3.8,550,8,1
38533,3619,114,20240604,7.5,19,2,0
38534,1644,99,20240314,8.1,497,1,0
38535,2181,299,20230830,5.1,700,2,0
38536,144,148,20231102,8.1,942,17,0
38537,4917,249,20241101,5.8,36,9,0
38538,4258,275,20250113,5.1,1183,11,0
38539,4872,206,20230727,6.5,125,12,0
38540,1039,322,20240526,7.2,402,2,0
38541,710,20,20230110,5.7,381,0,0
38542,504,359,20240524,7.8,687,0,0
38543,3245,217,20231119,8.6,617,5,0
38544,4204,101,20230927,7.6,469,6,0
38545,2458,226,20230622,7.8,208,12,1
38546,5464,247,20250310,6.7,1125,2,0
38547,1532,274,20240225,7.6,1175,0,0
38548,736,256,20250402,5.9,380,0,0
38549,4346,157,20240524,6.0,140,9,0
38550,1634,289,20230612,8.8,1113,13,0
38551,1552,79,20250517,7.4,906,3,0
38552,1730,187,20240807,8.0,1075,8,0
38553,1383,26,20241226,10.0,534,0,0
38554,4828,228,20250409,8.9,416,2,0
38555,319,84,20230207,9.3,892,1,0
38556,1755,85,20231225,7.5,212,3,0
38557,325,347,20231117,7.4,212,0,0
38558,578,147,20240401,6.6,271,5,1
38559,1206,338,20230523,7.4,596,2,0
38560,2412,62,20241218,3.3,841,4,0
38561,4002,32,20230327,7.1,920,2,0
38562,1180,106,20251114,4.4,338,0,0
38563,1945,129,20240724,5.7,54,6,0
38564,1096,236,20251121,8.9,1012,5,0
38565,5221,178,20250422,7.2,1124,2,0
38566,3445,50,20230423,7.7,362,1,0
38567,3109,37,20250910,8.7,175,1,0
38568,407,64,20230117,8.5,809,5,0
38569,5163,34,20250118,3.6,1170,3,0
38570,1120,147,20240909,10.0,499,12,0
38571,3486,114,20231116,5.6,334,1,1
38572,1519,92,20230524,7.0,297,9,0
38573,1236,22,20231118,6.1,174,8,0
38574,1656,144,20250716,5.2,1160,17,0
38575,3455,66,20240907,7.0,513,11,0
38576,2347,65,20251209,7.1,543,1,0
38577,1237,287,20251128,5.7,210,7,0
38578,4253,121,20230830,7.8,147,1,0
38579,3041,287,20240626,7.9,796,9,0
38580,2124,199,20240817,7.0,761,0,0
38581,5740,105,20230421,7.1,258,7,0
38582,3979,295,20230915,7.0,982,8,0
38583,2390,343,20240226,7.0,318,0,0
38584,1259,57,20250108,8.7,93,1,1
38585,88,95,20251017,6.7,1192,11,0
38586,272,282,20230107,6.2,639,11,0
38587,1455,198,20231114,4.9,627,2,0
38588,3334,246,20230509,7.7,656,3,0
38589,1921,26,20250930,8.1,626,7,0
38590,4012,283,20240826,8.0,1067,15,0
38591,1596,118,20240801,5.4,242,4,0
38592,4200,238,20230916,9.3,16,5,0
38593,60,65,20241116,7.4,756,10,0
38594,4125,223,20241109,9.3,549,9,0
38595,4484,234,20250307,8.1,566,1,0
38596,3892,133,20250331,6.8,308,4,0
38597,4046,24,20240306,8.1,764,3,1
38598,4889,238,20250519,4.8,1100,0,0
38599,1766,180,20251007,4.5,103,8,0
38600,3538,293,20251004,7.7,152,14,0
38601,4117,339,20231217,8.6,948,3,0
38602,3678,348,20240604,6.3,984,13,0
38603,4393,30,20240904,6.5,106,0,0
38604,5871,285,20230922,9.0,856,4,0
38605,5802,197,20230527,9.7,745,1,0
38606,5818,177,20240731,4.9,223,9,0
38607,5520,196,20231012,3.3,474,2,0
38608,4610,232,20251007,9.5,399,5,0
38609,5666,248,20230309,8.7,1180,0,0
38610,52,99,20240401,6.5,208,18,1
38611,3825,113,20240816,6.6,655,4,0
38612,2280,289,20230420,6.8,602,0,0
38613,2343,223,20230516,7.7,772,2,0
38614,1902,355,20230206,5.4,805,3,0
38615,5608,279,20231109,5.5,213,1,0
38616,1677,338,20240227,7.6,395,1,0
38617,516,342,20241231,5.4,452,0,0
38618,877,15,20230626,7.0,85,7,0
38619,3254,73,20250302,5.3,1086,6,0
38620,43,358,20230112,5.9,913,11,0
38621,5986,224,20241213,7.5,113,4,0
38622,3370,50,20250602,6.2,690,7,0
38623,524,333,20230517,10.0,749,11,1
38624,5479,293,20250804,6.0,303,1,0
38625,3804,137,20250204,7.3,882,17,0
38626,5351,34,20250320,7.4,1178,0,0
38627,933,331,20230610,9.9,490,2,0
38628,2267,232,20250802,3.9,870,7,0
38629,112,52,20240112,7.4,1173,14,0
38630,1462,227,20250916,7.1,314,3,0
38631,977,336,20231105,8.0,555,29,0
38632,1892,354,20240923,7.7,61,0,0
38633,3306,65,20250314,6.2,309,2,0
38634,5486,274,20250503,6.2,357,12,0
38635,4860,192,20230511,10.0,1045,3,0
38636,3344,308,20251007,8.9,965,2,1
38637,4238,303,20240104,6.8,715,4,0
38638,415,111,20240312,9.0,1053,17,0
38639,5304,45,20240105,8.1,52,1,0
38640,1869,40,20230405,7.0,962,1,0
38641,668,84,20241106,7.3,0,4,0
38642,289,217,20250823,7.7,214,0,0
38643,2823,92,20240527,7.3,620,3,0
38644,5087,40,20241010,6.1,877,2,0
38645,3032,205,20240917,9.9,92,11,0
38646,1621,248,20231228,6.1,728,10,0
38647,3791,138,20251104,9.5,1013,5,0
38648,1004,249,20251026,8.2,889,2,0
38649,1403,24,20231030,5.1,1014,8,1
38650,4818,85,20250715,7.3,1034,19,0
38651,2882,241,20230426,8.1,60,1,0
38652,2393,84,20240903,10.0,1068,14,0
38653,533,207,20250528,8.0,1044,3,0
38654,3484,249,20251105,6.4,752,0,0
38655,5533,346,20231003,8.9,898,14,0
38656,1114,115,20250101,6.6,885,4,0
38657,197,289,20251005,8.0,907,1,0
38658,1139,89,20240926,6.3,1064,2,0
38659,1068,200,20240822,8.3,932,1,0
38660,3752,61,20240510,6.2,930,1,0
38661,4089,1,20251220,4.0,328,0,0
38662,4946,9,20230515,8.5,737,0,1
38663,3426,3,20240518,7.1,1059,12,0
38664,1767,146,20230405,10.0,54,2,0
38665,4522,58,20230426,5.5,192,4,0
38666,34,274,20251127,6.5,860,10,0
38667,1646,192,20240817,5.6,1162,6,0
38668,5015,296,20251109,9.7,153,11,0
38669,3496,280,20250125,6.9,167,6,0
38670,2203,174,20251010,8.3,355,2,0
38671,2024,85,20250903,6.9,1030,14,0
38672,2348,245,20240803,8.5,542,13,0
38673,4426,169,20250607,6.6,591,2,0
38674,259,331,20240327,7.7,541,7,0
38675,3160,167,20250819,6.9,811,14,1
38676,114,121,20240323,9.3,160,5,0
38677,4083,77,20240408,10.0,125,1,0
38678,3048,151,20251212,8.6,192,0,0
38679,4998,310,20230902,7.4,1122,1,0
38680,3939,86,20240404,5.6,8,1,0
38681,295,36,20230321,8.6,1078,16,0
38682,2480,22,20251107,8.9,260,0,0
38683,4035,155,20230429,7.2,541,36,0
38684,1512,121,20240525,6.2,879,4,0
38685,3237,59,20250813,7.6,511,8,0
38686,3992,44,20231118,7.1,366,7,0
38687,5160,232,20241208,4.7,305,0,0
38688,3606,355,20230704,9.0,163,0,1
38689,649,65,20230616,7.8,837,20,0
38690,1053,237,20240227,7.7,220,0,0
38691,4012,91,20240409,7.3,425,0,0
38692,1478,106,20230805,8.5,1018,0,0
38693,3889,120,20250627,8.0,935,0,0
38694,2683,283,20230213,6.8,993,6,0
38695,1200,342,20230430,6.3,1023,6,0
38696,356,247,20240210,7.0,844,0,0
38697,4028,293,20251021,5.1,1165,7,0
38698,4575,335,20230703,9.1,837,1,0
38699,2041,310,20240310,9.0,851,2,0
38700,1912,215,20240719,5.5,577,7,0
38701,86,336,20231128,5.0,851,0,1
38702,916,217,20240508,6.6,941,0,0
38703,5385,160,20240130,6.1,455,24,0
38704,5188,171,20240723,6.6,210,4,0
38705,4012,62,20240803,8.2,346,3,0
38706,5812,44,20241212,7.3,541,13,0
38707,2424,114,20230801,7.4,426,7,0
38708,1217,260,20240411,6.4,892,1,0
38709,513,336,20250426,8.1,376,0,0
38710,3036,291,20231110,6.1,802,0,0
38711,5473,64,20250801,10.0,1174,4,0
38712,4068,156,20230104,7.1,44,1,0
38713,5136,103,20240901,8.6,30,1,0
38714,5119,85,20251203,8.8,945,21,1
38715,2869,161,20251203,8.3,337,7,0
38716,3095,268,20240826,8.1,207,10,0
38717,2544,278,20240319,10.0,248,0,0
38718,3674,99,20250803,7.1,957,2,0
38719,5049,271,20230203,7.4,240,2,0
38720,4746,69,20230502,8.2,150,2,0
38721,5990,115,20250104,6.1,395,16,0
38722,5315,190,20240925,9.7,976,5,0
38723,141,286,20240620,7.8,280,16,0
38724,323,249,20250707,7.7,571,0,0
38725,4681,29,20230723,9.4,910,2,0
38726,2937,138,20251109,6.5,770,5,0
38727,3072,282,20250108,8.1,840,1,1
38728,5512,90,20240729,7.6,132,0,0
38729,1129,231,20230725,7.3,865,6,0
38730,1282,41,20250713,7.7,662,3,0
38731,1833,249,20251119,6.1,190,6,0
38732,4947,355,20250516,10.0,1016,5,0
38733,3584,263,20231208,6.6,1041,5,0
38734,1851,75,20250130,8.4,419,1,0
38735,2259,235,20231120,7.5,22,18,0
38736,4506,150,20240804,7.8,806,1,0
38737,2746,296,20230720,9.5,642,5,0
38738,3382,274,20231017,7.8,979,0,0
38739,831,293,20241013,8.9,381,3,0
38740,680,73,20230319,7.2,666,1,1
38741,3295,143,20250216,9.5,715,9,0
38742,3941,226,20240611,7.6,868,18,0
38743,5035,29,20230520,6.5,128,9,0
38744,4373,324,20240323,6.1,29,0,0
38745,1889,107,20250821,6.2,1164,4,0
38746,756,343,20240419,6.4,283,0,0
38747,4161,229,20230620,10.0,889,1,0
38748,1385,139,20240708,6.8,586,17,0
38749,5943,84,20250326,6.5,639,5,0
38750,4808,152,20250427,7.0,588,5,0
38751,4170,118,20230320,7.3,978,1,0
38752,3060,278,20250715,7.2,304,6,0
38753,4705,89,20250831,9.2,79,2,1
38754,4887,7,20250422,6.2,644,3,0
38755,3750,198,20251210,7.4,376,0,0
38756,5739,95,20250514,7.8,1000,4,0
38757,4127,275,20250601,6.8,1096,26,0
38758,5190,293,20240328,7.9,940,2,0
38759,4899,228,20230517,7.1,981,2,0
38760,1867,144,20250302,7.9,49,3,0
38761,3191,289,20231121,6.5,911,2,0
38762,4810,290,20240202,8.7,19,1,0
38763,1196,296,20250430,8.2,709,8,0
38764,1869,28,20241114,7.0,525,2,0
38765,2340,24,20240516,8.1,475,7,0
38766,662,133,20240221,7.9,15,12,1
38767,4421,162,20241119,6.5,386,3,0
38768,3392,138,20240304,7.4,481,3,0
38769,69,224,20240124,6.9,803,2,0
38770,2483,325,20240408,6.7,977,5,0
38771,4323,82,20230707,6.8,164,0,0
38772,3325,358,20250622,8.5,475,9,0
38773,1736,269,20250619,9.1,578,4,0
38774,2356,88,20240213,8.8,475,10,0
38775,4786,117,20250904,8.5,437,3,0
38776,4156,36,20240420,6.6,1088,2,0
38777,5064,130,20230724,6.7,1110,9,0
38778,4721,162,20230917,7.3,554,5,0
38779,2858,98,20240816,5.1,1074,4,1
38780,5689,110,20240726,6.9,970,9,0
38781,4648,106,20250929,10.0,585,1,0
38782,1036,279,20241016,8.7,1099,1,0
38783,900,163,20231031,4.6,831,14,0
38784,5377,170,20240218,10.0,608,9,0
38785,5613,255,20250307,7.2,843,3,0
38786,3251,136,20241213,9.8,227,2,0
38787,4657,291,20250715,5.8,876,4,0
38788,4830,37,20250811,7.1,725,4,0
38789,3021,341,20241024,7.2,1115,2,0
38790,3998,168,20230411,7.9,815,6,0
38791,3676,84,20241025,6.6,659,2,0
38792,2572,166,20250510,7.7,529,10,1
38793,2812,90,20241128,8.0,302,11,0
38794,1944,132,20241106,7.8,640,18,0
38795,3636,262,20230326,7.9,92,4,0
38796,453,239,20230424,6.6,1157,10,0
38797,670,253,20240813,7.6,247,2,0
38798,5159,44,20250113,7.7,976,2,0
38799,4156,187,20241129,7.3,1148,16,0
38800,2202,153,20241024,6.1,39,4,0
38801,4585,176,20250703,6.6,949,1,0
38802,379,173,20250129,5.4,109,4,0
38803,1313,299,20230918,5.4,881,9,0
38804,4605,167,20230701,5.3,2,12,0
38805,5622,316,20231028,6.3,880,1,1
38806,3046,51,20251214,5.4,1030,5,0
38807,141,127,20231125,5.5,404,4,0
38808,2374,247,20230719,8.4,767,1,0
38809,451,9,20231224,5.5,1162,5,0
38810,4495,206,20250316,6.8,827,26,0
38811,4900,350,20241123,9.0,107,6,0
38812,3938,204,20250926,7.3,234,13,0
38813,904,107,20240702,6.9,829,7,0
38814,3879,260,20241017,7.5,1197,7,0
38815,3737,261,20240801,7.8,977,2,0
38816,4084,212,20250625,7.3,843,0,0
38817,801,127,20230124,5.0,1097,12,0
38818,4759,89,20240726,6.7,38,0,1
38819,3815,34,20230524,7.6,40,1,0
38820,4393,91,20250813,5.8,7,9,0
38821,5004,224,20231227,5.5,684,0,0
38822,4577,207,20250227,6.1,933,10,0
38823,3883,348,20241226,5.1,942,3,0
38824,3635,148,20250214,7.0,78,0,0
38825,4302,190,20240611,7.1,154,0,0
38826,3043,15,20250710,6.7,322,2,0
38827,4427,59,20250427,5.7,844,4,0
38828,2662,243,20250821,6.5,119,2,0
38829,4262,212,20230619,8.9,527,10,0
38830,5194,161,20231129,8.3,563,3,0
38831,2508,28,20230418,8.3,667,9,1
38832,2313,101,20240509,4.6,334,2,0
38833,1117,91,20230903,8.5,260,2,0
38834,2011,61,20251110,7.6,492,5,0
38835,870,224,20230311,7.8,625,1,0
38836,4869,331,20250117,6.1,780,4,0
38837,3373,285,20250109,9.2,456,0,0
38838,3264,220,20230102,9.4,611,5,0
38839,396,1,20241110,8.3,920,7,0
38840,1151,186,20231013,5.5,124,9,0
38841,2111,107,20231130,7.6,1188,1,0
38842,5539,228,20240125,5.5,928,0,0
38843,1151,92,20250813,7.8,20,6,0
38844,3770,307,20240514,6.9,825,7,1
38845,2309,27,20250222,8.2,556,2,0
38846,3205,272,20250801,4.7,769,5,0
38847,87,271,20230407,6.5,1003,0,0
38848,4135,27,20230213,7.4,1113,4,0
38849,100,320,20230427,5.7,784,1,0
38850,1496,8,20250905,7.5,864,1,0
38851,1615,158,20240307,6.2,18,27,0
38852,4319,251,20251006,7.3,941,5,0
38853,109,51,20230629,5.8,557,18,0
38854,2672,203,20230202,7.8,599,11,0
38855,2207,212,20251025,8.9,1025,1,0
38856,2596,176,20250323,6.8,715,1,0
38857,2877,17,20241212,6.6,977,0,1
38858,4079,205,20240331,7.0,788,18,0
38859,3621,199,20230519,7.3,958,28,0
38860,5848,43,20240827,8.1,282,4,0
38861,165,314,20240508,6.6,946,12,0
38862,3172,161,20240503,9.1,238,0,0
38863,368,261,20241115,7.9,963,6,0
38864,4722,356,20230810,6.4,814,0,0
38865,2473,224,20250203,9.1,331,7,0
38866,3545,1,20250618,6.9,439,6,0
38867,1642,263,20250110,7.8,380,8,0
38868,2742,213,20241206,8.4,324,0,0
38869,518,123,20230804,8.7,73,3,0
38870,4387,109,20240627,6.9,828,13,1
38871,5942,24,20230216,7.3,1098,2,0
38872,5057,158,20250613,8.5,556,6,0
38873,3133,7,20250611,8.5,1106,4,0
38874,4282,147,20230126,6.8,1182,8,0
38875,2200,354,20230123,5.9,146,10,0
38876,3584,204,20241205,7.5,660,1,0
38877,1748,279,20230407,8.6,443,1,0
38878,1327,307,20241218,8.2,1189,3,0
38879,2865,88,20251207,9.9,348,9,0
38880,3524,215,20230823,4.7,287,22,0
38881,2415,170,20250327,9.7,1085,17,0
38882,1387,225,20251120,6.5,1162,18,0
38883,3622,124,20250616,9.1,1043,26,1
38884,4462,143,20230220,10.0,419,18,0
38885,1484,308,20250318,7.5,1,30,0
38886,1604,38,20230807,8.8,286,0,0
38887,2570,139,20240529,8.8,871,7,0
38888,3609,11,20240601,6.6,913,5,0
38889,2563,35,20241215,7.3,1069,1,0
38890,753,14,20231223,6.2,1114,0,0
38891,3068,238,20250201,7.5,1020,1,0
38892,655,73,20230201,7.3,352,5,0
38893,3983,257,20250929,10.0,437,0,0
38894,2015,74,20230303,7.1,1060,3,0
38895,3062,35,20240125,6.9,657,15,0
38896,2527,304,20240424,5.5,147,4,1
38897,2386,136,20230311,9.0,883,1,0
38898,4083,316,20230701,7.7,296,24,0
38899,4133,55,20251025,10.0,1180,5,0
38900,3561,158,20250723,6.5,837,8,0
38901,5996,128,20250621,7.5,623,0,0
38902,9,33,20231101,8.4,859,2,0
38903,2114,349,20240817,7.6,499,4,0
38904,2081,267,20251114,7.4,917,17,0
38905,4009,64,20240228,5.5,31,20,0
38906,4689,47,20230323,7.5,424,5,0
38907,991,70,20250320,9.7,1031,5,0
38908,1924,349,20230327,7.7,808,2,0
38909,2546,160,20230618,5.6,841,15,1
38910,5630,349,20250815,7.8,747,4,0
38911,5473,297,20240902,5.5,342,6,0
38912,5821,282,20240507,7.9,1136,5,0
38913,4179,11,20240208,7.1,69,17,0
38914,5908,360,20240706,4.2,884,5,0
38915,1637,284,20250629,8.7,952,7,0
38916,4363,95,20250925,5.6,721,1,0
38917,546,305,20231009,6.9,1091,1,0
38918,4742,62,20251017,5.6,668,9,0
38919,4614,48,20230721,5.2,484,0,0
38920,1848,292,20251216,8.7,154,1,0
38921,3446,215,20230731,8.1,122,2,0
38922,4178,72,20240202,6.6,563,2,1
38923,4210,122,20241102,8.1,662,0,0
38924,5988,126,20241007,5.7,1130,0,0
38925,4358,208,20230323,5.4,963,31,0
38926,2652,81,20251207,6.6,601,2,0
38927,986,179,20240506,9.1,226,3,0
38928,1929,238,20230415,6.2,34,0,0
38929,698,98,20230502,7.5,881,4,0
38930,569,20,20240116,9.5,995,2,0
38931,4645,331,20251126,6.9,1151,0,0
38932,5349,358,20250520,8.5,131,8,0
38933,4508,71,20231010,8.5,210,11,0
38934,2966,14,20250913,8.5,1193,3,0
38935,2889,285,20240923,8.3,492,6,1
38936,5381,110,20240122,5.4,701,0,0
38937,886,176,20240317,7.3,982,4,0
38938,5456,63,20241230,7.3,16,4,0
38939,361,37,20240714,7.3,128,7,0
38940,2235,124,20231113,5.7,528,1,0
38941,3440,152,20231219,6.6,1191,3,0
38942,5109,70,20230307,6.7,2,4,0
38943,2426,294,20251101,5.3,396,6,0
38944,3398,172,20230624,6.6,50,0,0
38945,3171,72,20241121,7.7,631,1,0
38946,2491,241,20250206,6.4,192,11,0
38947,1699,304,20231126,9.8,121,7,0
38948,5145,179,20240310,5.4,1027,10,1
38949,5466,4,20230518,6.7,862,0,0
38950,3772,1,20250415,8.0,242,0,0
38951,5366,129,20230612,6.2,45,11,0
38952,3760,285,20230522,5.7,1098,2,0
38953,4453,352,20241017,4.7,29,0,0
38954,5762,57,20230214,5.3,248,14,0
38955,4730,303,20231202,6.4,695,6,0
38956,107,177,20230825,8.8,524,5,0
38957,5503,90,20240103,9.7,787,2,0
38958,4954,107,20230709,9.9,1099,2,0
38959,5898,69,20240828,3.9,5,2,0
38960,1121,173,20230818,7.7,776,0,0
38961,759,108,20240831,8.1,113,0,1
38962,4977,309,20240812,8.6,37,0,0
38963,3539,183,20230512,8.2,128,2,0
38964,5868,206,20241202,5.9,359,0,0
38965,3004,325,20250417,8.5,364,6,0
38966,2182,325,20230320,6.6,859,2,0
38967,5418,226,20240927,9.3,54,2,0
38968,4635,175,20230915,4.1,32,0,0
38969,1414,261,20231002,7.9,95,18,0
38970,5221,219,20250909,5.4,1147,22,0
38971,3974,354,20250709,5.0,1001,13,0
38972,5202,341,20241205,5.9,397,16,0
38973,2224,223,20230128,8.2,230,8,0
38974,2039,300,20250703,7.0,330,1,1
38975,2789,179,20240206,6.7,1098,0,0
38976,2728,256,20240607,6.0,797,8,0
38977,2411,216,20240705,6.1,163,29,0
38978,2160,259,20250921,8.3,428,5,0
38979,141,113,20251206,8.1,808,1,0
38980,223,217,20230329,7.2,1084,1,0
38981,1639,210,20240513,10.0,489,0,0
38982,5411,75,20250713,7.5,616,2,0
38983,2134,179,20250819,9.1,533,6,0
38984,979,206,20241030,7.5,150,8,0
38985,581,27,20250202,8.0,1004,2,0
38986,554,93,20240214,5.2,230,2,0
38987,4382,69,20240605,6.1,531,0,1
38988,5065,19,20241229,6.6,853,5,0
38989,5904,205,20250129,7.6,211,27,0
38990,1403,5,20250618,6.1,564,0,0
38991,2141,155,20240516,6.3,510,1,0
38992,2398,149,20230520,7.3,785,38,0
38993,5830,198,20230227,8.3,1107,20,0
38994,1994,201,20230924,7.1,561,0,0
38995,5408,144,20250129,7.1,1157,8,0
38996,2400,5,20230212,8.8,726,4,0
38997,4412,151,20250404,8.6,190,7,0
38998,5407,149,20250121,6.8,1160,0,0
38999,2800,278,20241021,6.8,105,1,0
39000,5185,122,20241105,8.1,1198,6,1
39001,1278,245,20250203,5.6,317,2,0
39002,742,196,20230224,5.7,962,10,0
39003,5561,21,20241219,6.4,892,7,0
39004,848,1,20241230,8.9,212,17,0
39005,3846,268,20240207,6.0,540,8,0
39006,2156,219,20240429,8.1,576,11,0
39007,3438,353,20250313,7.6,524,5,0
39008,1149,255,20250724,6.2,822,3,0
39009,2904,339,20230910,5.2,798,3,0
39010,1610,132,20240307,8.1,646,1,0
39011,4064,88,20250421,7.0,507,4,0
39012,5742,152,20230111,6.8,417,3,0
39013,3115,52,20250912,9.9,205,1,1
39014,1837,351,20240215,6.1,320,2,0
39015,3437,85,20230108,8.1,691,2,0
39016,1955,163,20230928,7.7,869,2,0
39017,2807,332,20250701,6.9,834,5,0
39018,3818,185,20231111,5.8,962,4,0
39019,2953,235,20250417,10.0,484,0,0
39020,3853,192,20231115,6.5,565,9,0
39021,2915,237,20251025,7.4,875,0,0
39022,5198,181,20230413,6.0,764,0,0
39023,4875,142,20240111,10.0,954,1,0
39024,1905,241,20250827,9.1,175,7,0
39025,4379,266,20251119,8.0,435,0,0
39026,2380,19,20230714,7.6,1132,0,1
39027,4930,100,20241219,10.0,210,10,0
39028,1275,3,20250324,9.0,1058,25,0
39029,2766,186,20250708,7.2,646,2,0
39030,2720,138,20230813,8.0,468,8,0
39031,273,335,20230805,7.1,620,10,0
39032,4206,235,20230610,7.4,614,3,0
39033,945,355,20240709,6.8,1167,4,0
39034,1655,187,20250728,7.0,385,23,0
39035,4188,342,20250107,7.5,696,3,0
39036,2881,105,20250129,6.2,608,4,0
39037,3475,63,20240214,8.3,102,3,0
39038,2780,3,20230725,8.2,66,6,0
39039,1226,15,20230208,5.6,893,1,1
39040,3622,157,20230716,9.7,457,2,0
39041,1458,37,20240405,10.0,396,3,0
39042,2456,122,20240705,4.7,1191,8,0
39043,2125,43,20250111,10.0,268,3,0
39044,3379,315,20250912,7.5,964,0,0
39045,2052,286,20241120,8.2,1014,25,0
39046,2557,47,20250721,6.6,916,3,0
39047,3401,169,20230606,6.8,396,16,0
39048,1223,221,20241115,6.3,675,0,0
39049,4945,337,20230629,4.6,784,6,0
39050,5891,301,20230907,8.1,940,2,0
39051,2592,116,20251113,7.7,951,4,0
39052,5257,308,20250729,8.6,69,9,1
39053,3314,264,20241019,5.4,1112,5,0
39054,245,147,20240906,7.8,702,14,0
39055,5419,226,20230720,5.5,593,0,0
39056,3556,243,20230326,7.4,825,3,0
39057,2572,254,20250101,7.5,1020,0,0
39058,539,240,20240411,5.2,654,3,0
39059,1210,175,20230111,7.3,496,10,0
39060,4787,166,20250928,8.9,873,5,0
39061,2229,50,20241031,6.7,622,6,0
39062,4882,73,20240304,7.8,750,16,0
39063,1891,52,20250602,9.3,301,3,0
39064,77,242,20251027,7.5,908,2,0
39065,3066,189,20240109,7.6,966,1,1
39066,3307,171,20230110,8.0,738,4,0
39067,1956,211,20241119,7.5,362,4,0
39068,5748,229,20230206,8.1,14,0,0
39069,2148,26,20250520,6.4,1104,5,0
39070,3529,236,20250629,9.1,77,5,0
39071,2387,112,20230806,6.4,672,1,0
39072,3574,319,20240203,8.2,539,2,0
39073,5804,42,20250605,9.0,240,7,0
39074,2857,65,20231026,6.4,836,13,0
39075,5764,74,20230612,7.6,320,5,0
39076,2456,13,20250606,7.3,108,2,0
39077,406,316,20240305,7.9,545,14,0
39078,5250,313,20251222,7.4,368,1,1
39079,2964,32,20231205,8.5,779,0,0
39080,2002,49,20250410,6.3,786,0,0
39081,4567,53,20231110,6.1,233,3,0
39082,5336,89,20231107,7.6,812,6,0
39083,4199,166,20251111,6.3,558,12,0
39084,589,205,20251223,9.6,221,1,0
39085,5309,86,20241206,7.0,389,23,0
39086,823,76,20230312,5.7,337,1,0
39087,974,196,20250813,5.5,50,11,0
39088,3351,323,20230102,6.7,532,1,0
39089,2512,197,20230601,7.7,912,7,0
39090,5027,87,20230408,5.6,545,2,0
39091,4662,182,20251002,8.7,444,8,1
39092,2837,131,20231106,6.8,651,2,0
39093,702,126,20230128,9.6,78,0,0
39094,5988,286,20250806,4.4,890,5,0
39095,425,186,20250709,6.2,1190,8,0
39096,5034,198,20250208,5.4,330,0,0
39097,120,250,20251207,10.0,470,5,0
39098,5532,65,20250425,7.4,912,7,0
39099,570,211,20251106,7.7,68,15,0
39100,3123,303,20250425,8.3,561,10,0
39101,5770,298,20250503,6.4,292,9,0
39102,3422,175,20240927,7.1,798,11,0
39103,1050,206,20251006,6.6,975,4,0
39104,2299,14,20230330,8.6,803,3,1
39105,5282,200,20240305,6.7,320,3,0
39106,216,247,20240921,9.6,968,2,0
39107,2264,202,20240108,6.3,931,8,0
39108,3192,111,20240406,6.8,1016,4,0
