order_item_id,order_id,product_id,quantity,unit_price_usd,discount_usd,net_amount_usd
29907,11963,68,1,176.48,0.0,176.48
29908,11964,894,1,19.16,0.0,19.16
29909,11964,68,1,176.48,0.0,176.48
29910,11964,381,1,80.38,0.0,80.38
29911,11965,793,1,87.89,0.0,87.89
29912,11965,173,1,31.83,4.77,27.06
29913,11966,570,1,147.94,0.0,147.94
29914,11966,43,1,198.62,0.0,198.62
29915,11966,343,2,86.07,0.0,172.14
29916,11967,749,2,118.21,0.0,236.42
29917,11967,501,1,128.44,0.0,128.44
29918,11968,806,1,73.9,0.0,73.9
29919,11968,477,1,104.41,0.0,104.41
29920,11968,685,1,35.15,5.27,29.88
29921,11969,198,1,86.82,0.0,86.82
29922,11969,661,1,42.24,0.0,42.24
29923,11970,829,1,18.74,0.0,18.74
29924,11970,803,1,142.47,0.0,142.47
29925,11970,637,1,41.52,0.0,41.52
29926,11971,219,1,177.6,0.0,177.6
29927,11971,432,1,22.61,0.0,22.61
29928,11972,777,2,86.21,25.86,146.56
29929,11972,353,1,96.29,0.0,96.29
29930,11972,261,1,15.75,0.0,15.75
29931,11973,426,1,5.95,0.0,5.95
29932,11973,572,1,7.74,0.0,7.74
29933,11974,876,1,108.06,0.0,108.06
29934,11974,804,1,110.76,0.0,110.76
29935,11974,844,1,122.23,0.0,122.23
29936,11975,340,1,117.21,17.58,99.63
29937,11975,584,1,160.61,0.0,160.61
29938,11976,866,1,101.71,0.0,101.71
29939,11976,665,1,128.95,0.0,128.95
29940,11976,501,1,128.44,0.0,128.44
29941,11977,825,1,5.8,0.0,5.8
29942,11977,2,2,85.55,0.0,171.1
29943,11978,526,1,60.91,0.0,60.91
29944,11978,801,1,192.61,28.89,163.72
29945,11978,784,1,161.33,0.0,161.33
29946,11979,457,1,111.85,0.0,111.85
29947,11979,336,1,91.64,0.0,91.64
29948,11980,239,1,67.88,0.0,67.88
29949,11980,845,1,59.0,0.0,59.0
29950,11980,181,1,104.48,0.0,104.48
29951,11981,758,1,42.28,0.0,42.28
29952,11981,406,1,29.52,4.43,25.09
29953,11982,231,1,61.39,0.0,61.39
29954,11982,175,1,117.71,0.0,117.71
29955,11982,559,1,160.86,0.0,160.86
29956,11983,117,2,148.41,0.0,296.82
29957,11983,72,1,6.01,0.0,6.01
29958,11984,114,1,132.36,0.0,132.36
29959,11984,174,1,115.29,0.0,115.29
29960,11984,782,1,26.71,4.01,22.7
29961,11985,76,1,69.38,0.0,69.38
29962,11985,235,1,146.98,0.0,146.98
29963,11986,261,1,15.75,0.0,15.75
29964,11986,768,1,91.94,0.0,91.94
29965,11986,636,1,131.65,0.0,131.65
29966,11987,265,1,134.7,0.0,134.7
29967,11987,544,1,85.05,0.0,85.05
29968,11988,58,1,33.65,5.05,28.6
29969,11988,493,1,80.37,0.0,80.37
29970,11988,782,1,26.71,0.0,26.71
29971,11989,655,1,122.3,0.0,122.3
29972,11989,130,1,121.05,0.0,121.05
29973,11990,519,1,26.41,0.0,26.41
29974,11990,603,1,66.29,0.0,66.29
29975,11990,640,1,202.17,0.0,202.17
29976,11991,66,1,22.25,3.34,18.91
29977,11991,699,1,113.06,0.0,113.06
29978,11992,552,1,169.24,0.0,169.24
29979,11992,21,1,59.81,0.0,59.81
29980,11992,459,1,60.05,0.0,60.05
29981,11993,779,1,50.57,0.0,50.57
29982,11993,734,2,204.09,0.0,408.18
29983,11994,90,1,130.63,0.0,130.63
29984,11994,356,1,199.58,29.94,169.64
29985,11994,336,1,91.64,0.0,91.64
29986,11995,721,2,39.03,0.0,78.06
29987,11995,580,1,177.54,0.0,177.54
29988,11996,654,2,88.14,0.0,176.28
29989,11996,370,1,137.53,0.0,137.53
29990,11996,593,1,28.89,0.0,28.89
29991,11997,798,1,188.31,0.0,188.31
29992,11997,476,1,86.88,13.03,73.85
29993,11998,826,1,87.4,0.0,87.4
29994,11998,94,1,68.55,0.0,68.55
29995,11998,899,1,121.14,0.0,121.14
29996,11999,712,1,156.57,0.0,156.57
29997,11999,282,1,89.13,0.0,89.13
29998,12000,516,1,49.58,0.0,49.58
29999,12000,356,1,199.58,0.0,199.58
30000,12000,453,1,225.48,33.82,191.66
30001,12001,154,2,127.33,0.0,254.66
30002,12001,474,1,58.84,0.0,58.84
30003,12002,305,1,88.16,0.0,88.16
30004,12002,817,1,160.63,0.0,160.63
30005,12002,292,1,131.23,0.0,131.23
30006,12003,261,1,15.75,0.0,15.75
30007,12003,777,1,86.21,0.0,86.21
30008,12004,360,2,125.47,37.64,213.3
30009,12004,20,1,126.0,0.0,126.0
30010,12004,517,1,96.6,0.0,96.6
30011,12005,403,2,95.3,0.0,190.6
30012,12005,276,1,218.72,0.0,218.72
30013,12006,841,1,16.6,0.0,16.6
30014,12006,385,1,137.33,0.0,137.33
30015,12006,860,1,83.81,0.0,83.81
30016,12007,45,1,46.72,7.01,39.71
30017,12007,261,1,15.75,0.0,15.75
30018,12008,738,1,144.28,0.0,144.28
30019,12008,798,1,188.31,0.0,188.31
30020,12008,82,1,141.38,0.0,141.38
30021,12009,337,1,68.63,0.0,68.63
30022,12009,308,1,148.9,0.0,148.9
30023,12010,265,1,134.7,0.0,134.7
30024,12010,895,1,72.62,10.89,61.73
30025,12010,682,1,71.47,0.0,71.47
30026,12011,100,2,89.78,0.0,179.56
30027,12011,485,2,49.33,0.0,98.66
30028,12012,6,1,87.04,0.0,87.04
30029,12012,277,1,93.17,0.0,93.17
30030,12012,619,1,94.55,0.0,94.55
30031,12013,751,1,168.88,0.0,168.88
30032,12013,227,1,186.72,28.01,158.71
30033,12014,497,1,120.3,0.0,120.3
30034,12014,672,1,106.76,0.0,106.76
30035,12014,459,1,60.05,0.0,60.05
30036,12015,423,1,211.19,0.0,211.19
30037,12015,689,1,27.09,0.0,27.09
30038,12016,856,1,145.33,0.0,145.33
30039,12016,212,1,12.36,0.0,12.36
30040,12016,118,1,51.0,7.65,43.35
30041,12017,739,1,53.92,0.0,53.92
30042,12017,869,1,175.34,0.0,175.34
30043,12018,357,2,92.71,0.0,185.42
30044,12018,454,1,183.77,0.0,183.77
30045,12018,563,1,9.68,0.0,9.68
30046,12019,803,1,142.47,0.0,142.47
30047,12019,209,1,23.93,0.0,23.93
30048,12020,176,1,46.87,7.03,39.84
30049,12020,103,1,46.16,0.0,46.16
30050,12020,740,2,18.87,0.0,37.74
30051,12021,357,1,92.71,0.0,92.71
30052,12021,683,1,58.52,0.0,58.52
30053,12022,664,1,57.88,0.0,57.88
30054,12022,762,1,171.57,0.0,171.57
30055,12022,817,1,160.63,0.0,160.63
30056,12023,116,1,184.36,27.65,156.71
30057,12023,123,1,34.68,0.0,34.68
30058,12024,569,1,55.01,0.0,55.01
30059,12024,564,1,162.32,0.0,162.32
30060,12024,205,1,153.76,0.0,153.76
30061,12025,858,1,146.53,0.0,146.53
30062,12025,814,1,120.08,0.0,120.08
30063,12026,536,2,28.93,0.0,57.86
30064,12026,120,1,83.97,12.6,71.37
30065,12026,767,2,66.91,0.0,133.82
30066,12027,497,1,120.3,0.0,120.3
30067,12027,643,1,28.84,0.0,28.84
30068,12028,787,2,104.3,0.0,208.6
30069,12028,886,2,17.91,0.0,35.82
30070,12028,497,1,120.3,0.0,120.3
30071,12029,548,1,28.14,0.0,28.14
30072,12029,688,1,23.05,3.46,19.59
30073,12030,467,1,151.73,0.0,151.73
30074,12030,252,1,74.0,0.0,74.0
30075,12030,705,1,137.68,0.0,137.68
30076,12031,891,1,123.14,0.0,123.14
30077,12031,807,1,113.58,0.0,113.58
30078,12032,826,1,87.4,0.0,87.4
30079,12032,347,1,56.23,0.0,56.23
30080,12032,190,1,81.6,12.24,69.36
30081,12033,2,1,85.55,0.0,85.55
30082,12033,77,1,60.14,0.0,60.14
30083,12034,882,1,84.93,0.0,84.93
30084,12034,800,1,192.15,0.0,192.15
30085,12034,60,1,15.62,0.0,15.62
30086,12035,632,1,183.42,0.0,183.42
30087,12035,454,1,183.77,0.0,183.77
30088,12036,872,1,31.29,4.69,26.6
30089,12036,600,1,19.07,0.0,19.07
30090,12036,378,1,40.14,0.0,40.14
30091,12037,848,1,38.61,0.0,38.61
30092,12037,111,1,85.2,0.0,85.2
30093,12038,462,1,125.21,0.0,125.21
30094,12038,289,1,161.94,0.0,161.94
30095,12038,455,1,78.33,0.0,78.33
30096,12039,795,1,127.24,19.09,108.15
30097,12039,354,1,23.2,0.0,23.2
30098,12040,615,1,165.31,0.0,165.31
30099,12040,621,2,52.67,0.0,105.34
30100,12040,418,1,109.61,0.0,109.61
30101,12041,539,1,27.62,0.0,27.62
30102,12041,365,1,213.84,0.0,213.84
30103,12042,353,1,96.29,0.0,96.29
30104,12042,738,1,144.28,21.64,122.64
30105,12042,687,1,8.57,0.0,8.57
30106,12043,553,1,144.69,0.0,144.69
30107,12043,344,1,59.29,0.0,59.29
30108,12044,900,1,152.9,0.0,152.9
30109,12044,369,1,17.96,0.0,17.96
30110,12044,207,1,100.51,0.0,100.51
30111,12045,391,1,99.5,0.0,99.5
30112,12045,480,1,98.1,14.71,83.39
30113,12046,209,1,23.93,0.0,23.93
30114,12046,289,1,161.94,0.0,161.94
30115,12046,267,1,152.52,0.0,152.52
30116,12047,58,1,33.65,0.0,33.65
30117,12047,539,1,27.62,0.0,27.62
30118,12048,283,2,117.21,0.0,234.42
30119,12048,550,1,81.89,0.0,81.89
30120,12048,769,1,68.36,10.25,58.11
30121,12049,512,1,143.83,0.0,143.83
30122,12049,583,1,138.77,0.0,138.77
30123,12050,78,1,88.13,0.0,88.13
30124,12050,241,1,98.2,0.0,98.2
30125,12050,45,1,46.72,0.0,46.72
30126,12051,291,2,59.2,0.0,118.4
30127,12051,170,2,39.73,0.0,79.46
30128,12052,488,2,19.54,5.86,33.22
30129,12052,422,2,122.14,0.0,244.28
30130,12052,25,1,75.74,0.0,75.74
30131,12053,241,1,98.2,0.0,98.2
30132,12053,446,1,9.03,0.0,9.03
30133,12054,692,1,44.53,0.0,44.53
30134,12054,797,1,72.62,0.0,72.62
30135,12054,179,1,102.18,0.0,102.18
30136,12055,337,1,68.63,10.29,58.34
30137,12055,136,1,35.62,0.0,35.62
30138,12056,115,1,128.49,0.0,128.49
30139,12056,545,1,69.2,0.0,69.2
30140,12056,232,1,80.19,0.0,80.19
30141,12057,849,1,77.86,0.0,77.86
30142,12057,425,1,202.7,0.0,202.7
30143,12058,256,1,98.43,0.0,98.43
30144,12058,505,1,25.53,3.83,21.7
30145,12058,528,1,178.64,0.0,178.64
30146,12059,252,1,74.0,0.0,74.0
30147,12059,844,2,122.23,0.0,244.46
30148,12060,823,1,202.98,0.0,202.98
30149,12060,235,1,146.98,0.0,146.98
30150,12060,410,1,104.63,0.0,104.63
30151,12061,716,1,29.94,0.0,29.94
30152,12061,710,2,157.37,47.21,267.53
30153,12062,616,1,115.63,0.0,115.63
30154,12062,222,1,121.95,0.0,121.95
30155,12062,204,1,70.36,0.0,70.36
30156,12063,810,1,12.78,0.0,12.78
30157,12063,658,1,41.43,0.0,41.43
30158,12064,759,1,28.13,0.0,28.13
30159,12064,503,1,61.29,0.0,61.29
30160,12064,521,1,14.12,2.12,12.0
30161,12065,225,1,144.21,0.0,144.21
30162,12065,200,2,80.24,0.0,160.48
30163,12066,54,1,143.68,0.0,143.68
30164,12066,520,1,146.58,0.0,146.58
30165,12066,223,1,83.62,0.0,83.62
30166,12067,733,1,26.23,0.0,26.23
30167,12067,208,1,125.4,0.0,125.4
30168,12068,115,1,128.49,19.27,109.22
30169,12068,534,1,104.14,0.0,104.14
30170,12068,99,1,14.59,0.0,14.59
30171,12069,58,1,33.65,0.0,33.65
30172,12069,891,1,123.14,0.0,123.14
30173,12070,725,1,123.65,0.0,123.65
30174,12070,256,1,98.43,0.0,98.43
30175,12070,564,1,162.32,0.0,162.32
30176,12071,766,2,132.07,39.62,224.52
30177,12071,509,1,129.17,0.0,129.17
30178,12072,390,1,84.65,0.0,84.65
30179,12072,812,1,79.06,0.0,79.06
30180,12072,338,1,50.74,0.0,50.74
30181,12073,109,1,37.52,0.0,37.52
30182,12073,822,1,76.88,0.0,76.88
30183,12074,527,1,83.81,0.0,83.81
30184,12074,883,1,135.75,20.36,115.39
30185,12074,430,1,140.14,0.0,140.14
30186,12075,236,1,5.26,0.0,5.26
30187,12075,583,1,138.77,0.0,138.77
30188,12076,622,1,146.34,0.0,146.34
30189,12076,188,1,93.34,0.0,93.34
30190,12076,690,1,10.84,0.0,10.84
30191,12077,710,1,157.37,0.0,157.37
30192,12077,326,1,100.44,15.07,85.37
30193,12078,217,1,102.61,0.0,102.61
30194,12078,671,2,79.03,0.0,158.06
30195,12078,423,1,211.19,0.0,211.19
30196,12079,847,1,112.22,0.0,112.22
30197,12079,690,1,10.84,0.0,10.84
30198,12080,641,1,76.35,0.0,76.35
30199,12080,795,1,127.24,0.0,127.24
30200,12080,639,1,41.45,6.22,35.23
30201,12081,405,1,179.51,0.0,179.51
30202,12081,330,1,89.87,0.0,89.87
30203,12082,66,1,22.25,0.0,22.25
30204,12082,359,2,18.06,0.0,36.12
30205,12082,32,1,17.16,0.0,17.16
30206,12083,832,1,99.44,0.0,99.44
30207,12083,645,1,128.45,0.0,128.45
30208,12084,253,1,92.02,13.8,78.22
30209,12084,18,1,111.78,0.0,111.78
30210,12084,14,1,131.92,0.0,131.92
30211,12085,451,1,49.69,0.0,49.69
30212,12085,136,2,35.62,0.0,71.24
30213,12086,375,1,34.1,0.0,34.1
30214,12086,691,1,87.24,0.0,87.24
30215,12086,720,1,72.66,0.0,72.66
30216,12087,58,1,33.65,5.05,28.6
30217,12087,422,1,122.14,0.0,122.14
30218,12088,681,1,121.46,0.0,121.46
30219,12088,431,1,187.0,0.0,187.0
30220,12088,725,1,123.65,0.0,123.65
30221,12089,684,1,104.13,0.0,104.13
30222,12089,215,1,86.72,0.0,86.72
30223,12090,281,1,121.76,0.0,121.76
30224,12090,173,1,31.83,4.77,27.06
30225,12090,870,1,62.03,0.0,62.03
30226,12091,766,1,132.07,0.0,132.07
30227,12091,776,1,117.49,0.0,117.49
30228,12092,248,1,128.03,0.0,128.03
30229,12092,10,1,28.47,0.0,28.47
30230,12092,227,1,186.72,0.0,186.72
30231,12093,877,1,66.38,0.0,66.38
30232,12093,431,1,187.0,28.05,158.95
30233,12094,755,1,33.56,0.0,33.56
30234,12094,41,1,125.06,0.0,125.06
30235,12094,307,1,62.52,0.0,62.52
30236,12095,380,1,128.94,0.0,128.94
30237,12095,701,1,102.46,0.0,102.46
30238,12096,568,1,136.62,0.0,136.62
30239,12096,508,1,102.56,0.0,102.56
30240,12096,722,1,25.87,3.88,21.99
30241,12097,273,1,172.13,0.0,172.13
30242,12097,872,2,31.29,0.0,62.58
30243,12098,333,1,129.09,0.0,129.09
30244,12098,684,2,104.13,0.0,208.26
30245,12098,162,1,225.37,0.0,225.37
30246,12099,129,1,165.51,0.0,165.51
30247,12099,515,1,32.42,0.0,32.42
30248,12100,307,1,62.52,9.38,53.14
30249,12100,848,1,38.61,0.0,38.61
30250,12100,635,1,61.4,0.0,61.4
30251,12101,28,1,107.75,0.0,107.75
30252,12101,898,1,198.71,0.0,198.71
30253,12102,779,2,50.57,0.0,101.14
30254,12102,276,1,218.72,0.0,218.72
30255,12102,465,1,63.61,0.0,63.61
30256,12103,648,1,202.79,30.42,172.37
30257,12103,33,1,156.65,0.0,156.65
30258,12104,495,1,21.95,0.0,21.95
30259,12104,88,1,132.95,0.0,132.95
30260,12104,93,1,142.92,0.0,142.92
30261,12105,848,1,38.61,0.0,38.61
30262,12105,856,1,145.33,0.0,145.33
30263,12106,353,1,96.29,0.0,96.29
30264,12106,624,1,37.84,5.68,32.16
30265,12106,107,1,30.66,0.0,30.66
30266,12107,344,1,59.29,0.0,59.29
30267,12107,755,1,33.56,0.0,33.56
30268,12108,891,1,123.14,0.0,123.14
30269,12108,493,1,80.37,0.0,80.37
30270,12108,520,2,146.58,0.0,293.16
30271,12109,578,1,4.06,0.0,4.06
30272,12109,323,1,111.7,16.75,94.95
30273,12110,282,1,89.13,0.0,89.13
30274,12110,472,1,19.19,0.0,19.19
30275,12110,125,1,30.52,0.0,30.52
30276,12111,655,1,122.3,0.0,122.3
30277,12111,414,1,62.15,0.0,62.15
30278,12112,221,1,50.98,0.0,50.98
30279,12112,726,1,152.89,0.0,152.89
30280,12112,125,1,30.52,4.58,25.94
30281,12113,853,1,15.93,0.0,15.93
30282,12113,293,1,115.59,0.0,115.59
30283,12114,427,1,130.49,0.0,130.49
30284,12114,638,1,184.76,0.0,184.76
30285,12114,50,1,29.5,0.0,29.5
30286,12115,620,1,118.77,0.0,118.77
30287,12115,175,1,117.71,0.0,117.71
30288,12116,309,1,56.92,8.54,48.38
30289,12116,190,1,81.6,0.0,81.6
30290,12116,622,2,146.34,0.0,292.68
30291,12117,179,1,102.18,0.0,102.18
30292,12117,711,1,34.2,0.0,34.2
30293,12118,293,1,115.59,0.0,115.59
30294,12118,732,1,54.24,0.0,54.24
30295,12118,284,1,74.67,0.0,74.67
30296,12119,37,1,140.12,21.02,119.1
30297,12119,244,1,118.35,0.0,118.35
30298,12120,386,1,208.9,0.0,208.9
30299,12120,812,1,79.06,0.0,79.06
30300,12120,755,1,33.56,0.0,33.56
30301,12121,423,1,211.19,0.0,211.19
30302,12121,651,1,57.77,0.0,57.77
30303,12122,889,1,143.06,0.0,143.06
30304,12122,567,1,114.52,17.18,97.34
30305,12122,182,1,46.28,0.0,46.28
30306,12123,197,2,84.43,0.0,168.86
30307,12123,612,1,171.18,0.0,171.18
30308,12124,448,1,135.39,0.0,135.39
30309,12124,750,1,64.03,0.0,64.03
30310,12124,469,1,12.75,0.0,12.75
30311,12125,453,1,225.48,0.0,225.48
30312,12125,681,1,121.46,18.22,103.24
30313,12126,534,1,104.14,0.0,104.14
30314,12126,887,2,82.54,0.0,165.08
30315,12126,866,1,101.71,0.0,101.71
30316,12127,804,1,110.76,0.0,110.76
30317,12127,382,1,146.19,0.0,146.19
30318,12128,472,1,19.19,0.0,19.19
30319,12128,491,1,106.77,0.0,106.77
30320,12128,630,1,97.27,14.59,82.68
30321,12129,312,2,129.94,0.0,259.88
30322,12129,398,1,10.41,0.0,10.41
30323,12130,433,1,54.58,0.0,54.58
30324,12130,859,1,79.72,0.0,79.72
30325,12130,860,1,83.81,0.0,83.81
30326,12131,163,1,166.02,0.0,166.02
30327,12131,181,1,104.48,0.0,104.48
30328,12132,656,1,179.02,26.85,152.17
30329,12132,482,1,32.36,0.0,32.36
30330,12132,843,1,78.38,0.0,78.38
30331,12133,656,1,179.02,0.0,179.02
30332,12133,811,1,146.92,0.0,146.92
30333,12134,672,1,106.76,0.0,106.76
30334,12134,586,1,57.58,0.0,57.58
30335,12134,566,1,65.91,0.0,65.91
30336,12135,122,1,82.03,12.3,69.73
30337,12135,135,1,199.65,0.0,199.65
30338,12136,547,2,36.05,0.0,72.1
30339,12136,96,2,44.64,0.0,89.28
30340,12136,884,1,72.77,0.0,72.77
30341,12137,354,1,23.2,0.0,23.2
30342,12137,736,1,179.26,0.0,179.26
30343,12138,1,1,74.22,0.0,74.22
30344,12138,434,1,4.74,0.71,4.03
30345,12138,700,1,102.42,0.0,102.42
30346,12139,120,1,83.97,0.0,83.97
30347,12139,88,1,132.95,0.0,132.95
30348,12140,870,1,62.03,0.0,62.03
30349,12140,417,1,31.86,0.0,31.86
30350,12140,756,1,91.44,0.0,91.44
30351,12141,312,1,129.94,0.0,129.94
30352,12141,884,1,72.77,10.92,61.85
30353,12142,363,1,97.75,0.0,97.75
30354,12142,594,1,73.57,0.0,73.57
30355,12142,237,1,102.87,0.0,102.87
30356,12143,424,1,49.22,0.0,49.22
30357,12143,196,1,75.35,0.0,75.35
30358,12144,663,1,57.81,0.0,57.81
30359,12144,184,1,96.14,0.0,96.14
30360,12144,279,1,52.14,7.82,44.32
30361,12145,718,1,121.7,0.0,121.7
30362,12145,249,1,142.53,0.0,142.53
30363,12146,661,1,42.24,0.0,42.24
30364,12146,46,1,152.97,0.0,152.97
30365,12146,737,1,5.04,0.0,5.04
30366,12147,347,1,56.23,0.0,56.23
30367,12147,282,1,89.13,0.0,89.13
30368,12148,430,1,140.14,21.02,119.12
30369,12148,800,1,192.15,0.0,192.15
30370,12148,92,1,104.52,0.0,104.52
30371,12149,473,1,176.25,0.0,176.25
30372,12149,671,1,79.03,0.0,79.03
30373,12150,894,1,19.16,0.0,19.16
30374,12150,233,1,88.29,0.0,88.29
30375,12150,190,1,81.6,0.0,81.6
30376,12151,887,1,82.54,12.38,70.16
30377,12151,889,1,143.06,0.0,143.06
30378,12152,347,1,56.23,0.0,56.23
30379,12152,471,1,9.49,0.0,9.49
30380,12152,584,1,160.61,0.0,160.61
30381,12153,403,1,95.3,0.0,95.3
30382,12153,900,1,152.9,0.0,152.9
30383,12154,33,1,156.65,0.0,156.65
30384,12154,393,1,62.8,9.42,53.38
30385,12154,533,1,101.84,0.0,101.84
30386,12155,440,2,40.65,0.0,81.3
30387,12155,121,2,76.17,0.0,152.34
30388,12156,16,1,137.32,0.0,137.32
30389,12156,601,1,146.25,0.0,146.25
30390,12156,569,1,55.01,0.0,55.01
30391,12157,326,1,100.44,0.0,100.44
30392,12157,556,1,128.59,19.29,109.3
30393,12158,223,1,83.62,0.0,83.62
30394,12158,647,1,151.77,0.0,151.77
30395,12158,255,1,112.8,0.0,112.8
30396,12159,588,1,157.31,0.0,157.31
30397,12159,291,1,59.2,0.0,59.2
30398,12160,440,1,40.65,0.0,40.65
30399,12160,766,1,132.07,0.0,132.07
30400,12160,885,1,63.59,9.54,54.05
30401,12161,77,1,60.14,0.0,60.14
30402,12161,455,1,78.33,0.0,78.33
30403,12162,11,1,135.09,0.0,135.09
30404,12162,659,1,124.4,0.0,124.4
30405,12162,757,1,124.34,0.0,124.34
30406,12163,338,1,50.74,0.0,50.74
30407,12163,833,1,153.23,0.0,153.23
30408,12164,421,1,11.32,1.7,9.62
30409,12164,827,2,67.94,0.0,135.88
30410,12164,248,1,128.03,0.0,128.03
30411,12165,833,1,153.23,0.0,153.23
30412,12165,878,1,124.33,0.0,124.33
30413,12166,21,1,59.81,0.0,59.81
30414,12166,587,1,30.93,0.0,30.93
30415,12166,512,1,143.83,0.0,143.83
30416,12167,170,1,39.73,5.96,33.77
30417,12167,341,1,153.37,0.0,153.37
30418,12168,891,1,123.14,0.0,123.14
30419,12168,163,2,166.02,0.0,332.04
30420,12168,687,1,8.57,0.0,8.57
30421,12169,512,1,143.83,0.0,143.83
30422,12169,712,2,156.57,0.0,313.14
30423,12170,712,1,156.57,0.0,156.57
30424,12170,334,1,167.87,25.18,142.69
30425,12170,79,1,142.28,0.0,142.28
30426,12171,48,1,96.47,0.0,96.47
30427,12171,116,2,184.36,0.0,368.72
30428,12172,163,1,166.02,0.0,166.02
30429,12172,279,1,52.14,0.0,52.14
30430,12172,468,1,65.38,0.0,65.38
30431,12173,261,1,15.75,0.0,15.75
30432,12173,331,1,169.5,25.43,144.07
30433,12174,130,1,121.05,0.0,121.05
30434,12174,259,1,167.92,0.0,167.92
30435,12174,828,2,30.53,0.0,61.06
30436,12175,158,1,86.92,0.0,86.92
30437,12175,780,1,192.31,0.0,192.31
30438,12176,816,1,150.0,0.0,150.0
30439,12176,503,1,61.29,0.0,61.29
30440,12176,274,1,86.9,13.04,73.86
30441,12177,408,1,73.82,0.0,73.82
30442,12177,761,1,206.63,0.0,206.63
30443,12178,622,1,146.34,0.0,146.34
30444,12178,100,1,89.78,0.0,89.78
30445,12178,436,1,156.11,0.0,156.11
30446,12179,612,1,171.18,0.0,171.18
30447,12179,544,1,85.05,0.0,85.05
30448,12180,760,1,104.81,15.72,89.09
30449,12180,39,1,97.04,0.0,97.04
30450,12180,33,1,156.65,0.0,156.65
30451,12181,882,1,84.93,0.0,84.93
30452,12181,225,1,144.21,0.0,144.21
30453,12182,802,1,93.63,0.0,93.63
30454,12182,441,1,225.01,0.0,225.01
30455,12182,737,1,5.04,0.0,5.04
30456,12183,661,1,42.24,6.34,35.9
30457,12183,643,2,28.84,0.0,57.68
30458,12184,41,1,125.06,0.0,125.06
30459,12184,277,1,93.17,0.0,93.17
30460,12184,341,1,153.37,0.0,153.37
30461,12185,355,2,37.08,0.0,74.16
30462,12185,822,1,76.88,0.0,76.88
30463,12186,865,1,144.64,0.0,144.64
30464,12186,8,1,189.05,28.36,160.69
30465,12186,801,1,192.61,0.0,192.61
30466,12187,670,1,5.46,0.0,5.46
30467,12187,306,1,113.21,0.0,113.21
30468,12188,100,1,89.78,0.0,89.78
30469,12188,482,1,32.36,0.0,32.36
30470,12188,187,2,83.92,0.0,167.84
30471,12189,652,1,40.67,0.0,40.67
30472,12189,497,1,120.3,18.04,102.26
30473,12190,199,1,92.0,0.0,92.0
30474,12190,887,1,82.54,0.0,82.54
30475,12190,595,1,57.59,0.0,57.59
30476,12191,22,1,44.42,0.0,44.42
30477,12191,272,2,102.3,0.0,204.6
30478,12192,899,1,121.14,0.0,121.14
30479,12192,841,1,16.6,0.0,16.6
30480,12192,573,1,18.99,2.85,16.14
30481,12193,836,1,63.83,0.0,63.83
30482,12193,750,1,64.03,0.0,64.03
30483,12194,791,1,112.24,0.0,112.24
30484,12194,154,1,127.33,0.0,127.33
30485,12194,608,1,135.1,0.0,135.1
30486,12195,808,1,41.77,0.0,41.77
30487,12195,607,1,62.94,0.0,62.94
30488,12196,216,1,110.15,16.52,93.63
30489,12196,616,1,115.63,0.0,115.63
30490,12196,630,2,97.27,0.0,194.54
30491,12197,804,1,110.76,0.0,110.76
30492,12197,706,2,129.36,0.0,258.72
30493,12198,150,1,19.56,0.0,19.56
30494,12198,537,1,54.39,0.0,54.39
30495,12198,837,2,80.54,0.0,161.08
30496,12199,493,1,80.37,12.06,68.31
30497,12199,480,1,98.1,0.0,98.1
30498,12200,10,2,28.47,0.0,56.94
30499,12200,243,1,48.83,0.0,48.83
30500,12200,646,1,84.23,0.0,84.23
30501,12201,663,1,57.81,0.0,57.81
30502,12201,818,1,93.79,0.0,93.79
30503,12202,91,1,64.71,0.0,64.71
30504,12202,765,1,92.19,13.83,78.36
30505,12202,181,1,104.48,0.0,104.48
30506,12203,525,1,39.9,0.0,39.9
30507,12203,620,1,118.77,0.0,118.77
30508,12204,563,1,9.68,0.0,9.68
30509,12204,828,1,30.53,0.0,30.53
30510,12204,589,2,161.87,0.0,323.74
30511,12205,899,1,121.14,0.0,121.14
30512,12205,173,1,31.83,4.77,27.06
30513,12206,592,1,55.84,0.0,55.84
30514,12206,504,1,49.05,0.0,49.05
30515,12206,486,1,74.31,0.0,74.31
30516,12207,63,1,9.67,0.0,9.67
30517,12207,448,1,135.39,0.0,135.39
30518,12208,593,1,28.89,0.0,28.89
30519,12208,122,1,82.03,0.0,82.03
30520,12208,350,1,18.21,2.73,15.48
30521,12209,254,2,220.7,0.0,441.4
30522,12209,620,1,118.77,0.0,118.77
30523,12210,119,1,18.09,0.0,18.09
30524,12210,247,1,48.57,0.0,48.57
30525,12210,771,1,209.67,0.0,209.67
30526,12211,379,1,104.51,0.0,104.51
30527,12211,61,1,41.53,0.0,41.53
30528,12212,666,1,71.77,10.77,61.0
30529,12212,284,2,74.67,0.0,149.34
30530,12212,507,1,56.93,0.0,56.93
30531,12213,599,1,102.26,0.0,102.26
30532,12213,141,1,85.8,0.0,85.8
30533,12214,897,1,109.86,0.0,109.86
30534,12214,621,1,52.67,0.0,52.67
30535,12214,139,2,30.77,0.0,61.54
30536,12215,129,1,165.51,24.83,140.68
30537,12215,774,1,108.06,0.0,108.06
30538,12216,231,1,61.39,0.0,61.39
30539,12216,431,1,187.0,0.0,187.0
30540,12216,93,2,142.92,0.0,285.84
