order_id,user_id,order_date_key,sales_channel,shipping_region,order_status,gross_amount_usd,discount_usd,shipping_usd,net_amount_usd
12102,4276,20230828,Convention,APAC,Completed,383.47,0.0,0.0,383.47
12103,3186,20251218,Mobile,Europe,Completed,359.44,30.42,0.0,329.02
12104,4945,20230622,Web,Latin America,Completed,297.82,0.0,0.0,297.82
12105,3538,20250902,Partner,Europe,Completed,183.94,0.0,0.0,183.94
12106,4125,20241014,Convention,Latin America,Completed,164.79,5.68,0.0,159.11
12107,4363,20241014,Mobile,North America,Completed,92.85,0.0,0.0,92.85
12108,2409,20240328,Web,Latin America,Completed,496.67,0.0,0.0,496.67
12109,1629,20240220,Partner,Latin America,Completed,115.76,16.75,0.0,99.01
12110,5230,20231013,Convention,Europe,Completed,138.84,0.0,0.0,138.84
12111,4710,20250128,Mobile,Europe,Completed,184.45,0.0,0.0,184.45
12112,1021,20250210,Web,Latin America,Completed,234.39,4.58,0.0,229.81
12113,4239,20241103,Partner,North America,Completed,131.52,0.0,0.0,131.52
12114,5057,20240703,Convention,Latin America,Completed,344.75,0.0,0.0,344.75
12115,2815,20240204,Mobile,North America,Completed,236.48,0.0,0.0,236.48
12116,4220,20240619,Web,APAC,Completed,431.2,8.54,0.0,422.66
12117,1429,20250217,Partner,Latin America,Completed,136.38,0.0,0.0,136.38
12118,2280,20250809,Convention,APAC,Refunded,244.5,0.0,0.0,244.5
12119,3388,20240511,Mobile,APAC,Completed,258.47,21.02,0.0,237.45
12120,2600,20240902,Web,APAC,Completed,321.52,0.0,0.0,321.52
12121,5891,20240516,Partner,North America,Completed,268.96,0.0,0.0,268.96
12122,694,20230206,Convention,Europe,Completed,303.86,17.18,0.0,286.68
12123,1749,20230210,Mobile,Latin America,Completed,340.04,0.0,0.0,340.04
12124,1388,20231004,Web,APAC,Completed,212.17,0.0,0.0,212.17
12125,5010,20240429,Partner,Europe,Completed,346.94,18.22,0.0,328.72
12126,3773,20230102,Convention,Latin America,Completed,370.93,0.0,0.0,370.93
12127,5063,20230228,Mobile,North America,Completed,256.95,0.0,0.0,256.95
12128,5201,20251105,Web,Latin America,Completed,223.23,14.59,0.0,208.64
12129,2892,20240725,Partner,APAC,Completed,270.29,0.0,0.0,270.29
12130,1285,20230618,Convention,Latin America,Completed,218.11,0.0,0.0,218.11
12131,1269,20251215,Mobile,Latin America,Completed,270.5,0.0,0.0,270.5
12132,3095,20230724,Web,North America,Completed,289.76,26.85,0.0,262.91
12133,3387,20241222,Partner,North America,Completed,325.94,0.0,0.0,325.94
12134,2192,20250319,Convention,APAC,Completed,230.25,0.0,0.0,230.25
12135,19,20240803,Mobile,North America,Completed,281.68,12.3,0.0,269.38
12136,538,20250430,Web,Europe,Completed,234.15,0.0,0.0,234.15
12137,1393,20250705,Partner,Latin America,Completed,202.46,0.0,0.0,202.46
12138,4219,20240817,Convention,North America,Completed,181.38,0.71,0.0,180.67
12139,3657,20250819,Mobile,Latin America,Completed,216.92,0.0,0.0,216.92
12140,2089,20231009,Web,Latin America,Completed,185.33,0.0,0.0,185.33
12141,762,20240428,Partner,Europe,Completed,202.71,10.92,0.0,191.79
12142,32,20250226,Convention,APAC,Cancelled,274.19,0.0,0.0,274.19
12143,1709,20240822,Mobile,Latin America,Completed,124.57,0.0,0.0,124.57
12144,4578,20250102,Web,Europe,Completed,206.09,7.82,0.0,198.27
12145,91,20231117,Partner,North America,Completed,264.23,0.0,0.0,264.23
12146,5789,20250715,Convention,Latin America,Completed,200.25,0.0,0.0,200.25
12147,3451,20250813,Mobile,North America,Completed,145.36,0.0,0.0,145.36
12148,1007,20230513,Web,North America,Completed,436.81,21.02,0.0,415.79
12149,5940,20240729,Partner,APAC,Completed,255.28,0.0,0.0,255.28
12150,5267,20231205,Convention,North America,Completed,189.05,0.0,0.0,189.05
12151,3979,20250729,Mobile,North America,Completed,225.6,12.38,0.0,213.22
12152,4578,20251107,Web,Europe,Completed,226.33,0.0,0.0,226.33
12153,978,20240628,Partner,Europe,Completed,248.2,0.0,0.0,248.2
12154,4421,20240719,Convention,Latin America,Completed,321.29,9.42,0.0,311.87
12155,3112,20250602,Mobile,APAC,Completed,233.64,0.0,0.0,233.64
12156,5510,20230203,Web,Europe,Completed,338.58,0.0,0.0,338.58
12157,1570,20240503,Partner,Europe,Refunded,229.03,19.29,0.0,209.74
12158,365,20231108,Convention,Latin America,Completed,348.19,0.0,0.0,348.19
12159,1686,20250312,Mobile,Europe,Completed,216.51,0.0,0.0,216.51
12160,4004,20240418,Web,APAC,Completed,236.31,9.54,0.0,226.77
12161,3844,20251211,Partner,APAC,Completed,138.47,0.0,0.0,138.47
12162,3580,20231223,Convention,APAC,Completed,383.83,0.0,0.0,383.83
12163,2036,20230623,Mobile,APAC,Completed,203.97,0.0,0.0,203.97
12164,5297,20231012,Web,Latin America,Completed,275.23,1.7,0.0,273.53
12165,5902,20241112,Partner,Europe,Completed,277.56,0.0,0.0,277.56
12166,3446,20240203,Convention,Europe,Completed,234.57,0.0,0.0,234.57
12167,5505,20230523,Mobile,Latin America,Completed,193.1,5.96,0.0,187.14
12168,2026,20240313,Web,Europe,Completed,463.75,0.0,0.0,463.75
12169,28,20240103,Partner,APAC,Completed,456.97,0.0,0.0,456.97
12170,1387,20240113,Convention,North America,Completed,466.72,25.18,0.0,441.54
12171,522,20240116,Mobile,Europe,Completed,465.19,0.0,0.0,465.19
12172,5304,20230616,Web,APAC,Completed,283.54,0.0,0.0,283.54
12173,584,20230310,Partner,APAC,Completed,185.25,25.43,0.0,159.82
12174,4349,20240923,Convention,Latin America,Completed,350.03,0.0,0.0,350.03
12175,3258,20230221,Mobile,Europe,Completed,279.23,0.0,0.0,279.23
12176,5236,20250618,Web,APAC,Completed,298.19,13.04,0.0,285.15
12177,3006,20231124,Partner,Europe,Completed,280.45,0.0,0.0,280.45
12178,1643,20250118,Convention,North America,Completed,392.23,0.0,0.0,392.23
12179,2220,20250427,Mobile,APAC,Completed,256.23,0.0,0.0,256.23
12180,5550,20240905,Web,Europe,Completed,358.5,15.72,0.0,342.78
12181,2407,20251223,Partner,North America,Completed,229.14,0.0,0.0,229.14
12182,4758,20230814,Convention,Europe,Completed,323.68,0.0,0.0,323.68
12183,4503,20240108,Mobile,North America,Completed,99.92,6.34,0.0,93.58
12184,3565,20240407,Web,Latin America,Completed,371.6,0.0,0.0,371.6
12185,5458,20230323,Partner,Europe,Completed,151.04,0.0,0.0,151.04
12186,4069,20241104,Convention,Latin America,Completed,526.3,28.36,0.0,497.94
12187,4197,20240210,Mobile,Latin America,Completed,118.67,0.0,0.0,118.67
12188,5738,20240924,Web,Europe,Completed,289.98,0.0,0.0,289.98
12189,5008,20241210,Partner,APAC,Completed,160.97,18.04,0.0,142.93
12190,1248,20250728,Convention,APAC,Completed,232.13,0.0,0.0,232.13
12191,648,20250905,Mobile,APAC,Completed,249.02,0.0,0.0,249.02
12192,4088,20241006,Web,APAC,Completed,156.73,2.85,0.0,153.88
12193,3546,20241021,Partner,Europe,Completed,127.86,0.0,0.0,127.86
12194,540,20251228,Convention,APAC,Completed,374.67,0.0,0.0,374.67
12195,915,20230720,Mobile,North America,Completed,104.71,0.0,0.0,104.71
12196,5001,20240928,Web,Latin America,Completed,420.32,16.52,0.0,403.8
12197,900,20230207,Partner,APAC,Completed,369.48,0.0,0.0,369.48
12198,3313,20230526,Convention,Latin America,Completed,235.03,0.0,0.0,235.03
12199,5160,20230417,Mobile,APAC,Completed,178.47,12.06,0.0,166.41
12200,4247,20240424,Web,North America,Completed,190.0,0.0,0.0,190.0
12201,150,20250312,Partner,Europe,Completed,151.6,0.0,0.0,151.6
12202,2556,20251222,Convention,APAC,Completed,261.38,13.83,0.0,247.55
12203,240,20230922,Mobile,APAC,Completed,158.67,0.0,0.0,158.67
12204,3423,20230820,Web,North America,Completed,363.95,0.0,0.0,363.95
12205,5090,20241127,Partner,Europe,Completed,152.97,4.77,0.0,148.2
12206,5424,20240221,Convention,APAC,Completed,179.2,0.0,0.0,179.2
12207,1584,20230223,Mobile,APAC,Completed,145.06,0.0,0.0,145.06
12208,5610,20240919,Web,Europe,Completed,129.13,2.73,0.0,126.4
12209,1874,20250611,Partner,Europe,Refunded,560.17,0.0,0.0,560.17
12210,2656,20230310,Convention,APAC,Completed,276.33,0.0,0.0,276.33
12211,5502,20250406,Mobile,Europe,Completed,146.04,0.0,0.0,146.04
12212,2786,20230220,Web,Europe,Completed,278.04,10.77,0.0,267.27
12213,5208,20250729,Partner,APAC,Completed,188.06,0.0,0.0,188.06
12214,2604,20231025,Convention,APAC,Completed,224.07,0.0,0.0,224.07
12215,2650,20250502,Mobile,Europe,Completed,273.57,24.83,0.0,248.74
12216,415,20241005,Web,North America,Completed,534.23,0.0,0.0,534.23
12217,4065,20250121,Partner,Latin America,Completed,182.34,0.0,0.0,182.34
12218,257,20250821,Convention,Latin America,Completed,248.72,9.3,0.0,239.42
12219,2055,20230427,Mobile,North America,Completed,151.59,0.0,0.0,151.59
12220,2781,20231128,Web,Latin America,Cancelled,402.25,0.0,0.0,402.25
12221,3453,20231024,Partner,Latin America,Completed,159.12,13.98,0.0,145.14
12222,419,20251206,Convention,North America,Completed,347.23,0.0,0.0,347.23
12223,5376,20230329,Mobile,APAC,Completed,81.61,0.0,0.0,81.61
12224,817,20230906,Web,Latin America,Completed,376.11,19.47,0.0,356.64
12225,5768,20240904,Partner,APAC,Completed,170.87,0.0,0.0,170.87
12226,5488,20231128,Convention,APAC,Completed,381.72,0.0,0.0,381.72
12227,5495,20231016,Mobile,North America,Completed,65.51,0.0,7.63,73.14
12228,1865,20241219,Web,Latin America,Completed,341.8,24.9,0.0,316.9
12229,2175,20240714,Partner,North America,Completed,61.86,0.0,10.21,72.07
12230,5146,20251203,Convention,Europe,Completed,301.21,0.0,0.0,301.21
12231,1247,20240217,Mobile,North America,Completed,208.6,18.25,0.0,190.35
12232,288,20240109,Web,APAC,Completed,407.49,0.0,0.0,407.49
12233,3361,20240315,Partner,Latin America,Completed,262.69,0.0,0.0,262.69
12234,5486,20250930,Convention,Europe,Completed,292.5,17.18,0.0,275.32
12235,156,20241208,Mobile,APAC,Completed,139.6,0.0,0.0,139.6
12236,57,20250205,Web,Latin America,Completed,314.78,0.0,0.0,314.78
12237,4488,20251018,Partner,APAC,Completed,302.66,13.43,0.0,289.23
12238,398,20240209,Convention,Europe,Completed,337.07,0.0,0.0,337.07
12239,1065,20240618,Mobile,Latin America,Cancelled,157.2,0.0,0.0,157.2
12240,3185,20240327,Web,Latin America,Refunded,122.1,3.29,0.0,118.81
12241,1090,20240111,Partner,Europe,Completed,232.21,0.0,0.0,232.21
12242,1629,20250309,Convention,Latin America,Completed,230.73,0.0,0.0,230.73
12243,3026,20240516,Mobile,Europe,Completed,292.85,0.0,0.0,292.85
12244,5971,20230503,Web,North America,Completed,103.56,8.68,0.0,94.88
12245,2997,20230614,Partner,Latin America,Completed,435.9,0.0,0.0,435.9
12246,5074,20250906,Convention,Europe,Completed,216.43,0.0,0.0,216.43
12247,3767,20250915,Mobile,North America,Completed,244.35,3.48,0.0,240.87
12248,4691,20230725,Web,North America,Completed,231.08,0.0,0.0,231.08
12249,4219,20250403,Partner,North America,Completed,88.59,0.0,0.0,88.59
12250,2304,20250820,Convention,APAC,Completed,330.19,22.26,0.0,307.93
12251,4478,20251108,Mobile,Europe,Completed,180.81,0.0,0.0,180.81
12252,4261,20250420,Web,Latin America,Completed,348.2,0.0,0.0,348.2
12253,1613,20231017,Partner,Latin America,Cancelled,110.75,15.33,0.0,95.42
12254,144,20231110,Convention,APAC,Completed,278.88,0.0,0.0,278.88
12255,3001,20230419,Mobile,Latin America,Completed,98.51,0.0,0.0,98.51
12256,5105,20250831,Web,Latin America,Completed,201.81,6.27,0.0,195.54
12257,2439,20230514,Partner,North America,Completed,30.84,0.0,6.15,36.99
12258,1827,20230320,Convention,North America,Completed,294.31,0.0,0.0,294.31
12259,1328,20250503,Mobile,APAC,Completed,98.46,0.0,0.0,98.46
12260,3890,20250727,Web,Europe,Completed,323.67,4.22,0.0,319.45
12261,3192,20231008,Partner,APAC,Completed,183.3,0.0,0.0,183.3
12262,359,20241016,Convention,North America,Completed,158.82,0.0,0.0,158.82
12263,2714,20251121,Mobile,Europe,Completed,104.07,9.13,0.0,94.94
12264,5012,20250625,Web,APAC,Completed,436.09,0.0,0.0,436.09
12265,3702,20250807,Partner,Europe,Completed,134.72,0.0,0.0,134.72
12266,1615,20251228,Convention,North America,Completed,166.49,7.65,0.0,158.84
12267,1817,20250115,Mobile,Latin America,Completed,267.13,0.0,0.0,267.13
12268,3163,20240429,Web,North America,Cancelled,368.81,0.0,0.0,368.81
12269,5621,20251011,Partner,Latin America,Completed,55.46,6.2,12.8,62.06
12270,1902,20250707,Convention,Europe,Completed,336.51,0.0,0.0,336.51
12271,4287,20250825,Mobile,North America,Completed,253.02,0.0,0.0,253.02
12272,3608,20250126,Web,APAC,Completed,410.13,24.99,0.0,385.14
12273,461,20240908,Partner,Latin America,Cancelled,137.01,0.0,0.0,137.01
12274,1940,20250524,Convention,APAC,Completed,276.75,0.0,0.0,276.75
12275,5678,20240919,Mobile,Europe,Completed,300.55,0.0,0.0,300.55
12276,123,20231210,Web,North America,Cancelled,440.11,17.73,0.0,422.38
12277,2023,20250727,Partner,North America,Completed,231.98,0.0,0.0,231.98
12278,3791,20230425,Convention,North America,Cancelled,223.73,0.0,0.0,223.73
12279,2578,20230326,Mobile,Europe,Completed,248.76,21.99,0.0,226.77
12280,2128,20231029,Web,APAC,Completed,517.06,0.0,0.0,517.06
12281,1108,20251107,Partner,APAC,Completed,144.43,0.0,0.0,144.43
12282,2183,20251101,Convention,North America,Completed,297.81,13.85,0.0,283.96
12283,2827,20230617,Mobile,North America,Completed,133.56,0.0,0.0,133.56
12284,4632,20230125,Web,APAC,Completed,197.35,0.0,0.0,197.35
12285,672,20240522,Partner,APAC,Completed,213.56,27.57,0.0,185.99
12286,3711,20240206,Convention,North America,Cancelled,367.43,0.0,0.0,367.43
12287,5327,20230206,Mobile,North America,Completed,228.4,0.0,0.0,228.4
12288,1027,20251201,Web,North America,Completed,156.24,4.36,0.0,151.88
12289,5561,20230514,Partner,Latin America,Completed,210.34,0.0,0.0,210.34
12290,2136,20250717,Convention,APAC,Completed,331.93,0.0,0.0,331.93
12291,4103,20241231,Mobile,North America,Cancelled,319.39,0.0,0.0,319.39
12292,2686,20230825,Web,Europe,Completed,252.16,22.02,0.0,230.14
12293,1223,20240115,Partner,North America,Completed,210.7,0.0,0.0,210.7
12294,450,20230519,Convention,Europe,Completed,219.85,0.0,0.0,219.85
12295,2955,20230323,Mobile,North America,Completed,116.53,10.25,0.0,106.28
12296,113,20230727,Web,Latin America,Completed,148.06,0.0,0.0,148.06
12297,2504,20240503,Partner,APAC,Completed,194.26,0.0,0.0,194.26
12298,5497,20251106,Convention,Latin America,Completed,331.08,18.14,0.0,312.94
12299,4033,20231026,Mobile,Latin America,Completed,136.01,0.0,0.0,136.01
12300,4944,20230212,Web,APAC,Completed,296.95,0.0,0.0,296.95
12301,2213,20230420,Partner,Latin America,Completed,208.1,4.66,0.0,203.44
12302,5144,20240629,Convention,APAC,Completed,131.77,0.0,0.0,131.77
12303,4104,20231027,Mobile,APAC,Completed,136.55,0.0,0.0,136.55
12304,2292,20251008,Web,APAC,Completed,245.42,13.8,0.0,231.62
12305,2011,20240512,Partner,North America,Completed,90.08,0.0,0.0,90.08
12306,5455,20250403,Convention,North America,Completed,182.63,0.0,0.0,182.63
12307,3331,20240919,Mobile,North America,Completed,166.56,0.0,0.0,166.56
12308,3612,20231107,Web,APAC,Refunded,364.09,30.21,0.0,333.88
12309,5002,20230507,Partner,Europe,Completed,345.53,0.0,0.0,345.53
12310,748,20230706,Convention,APAC,Completed,311.25,0.0,0.0,311.25
12311,247,20230516,Mobile,North America,Completed,221.86,18.55,0.0,203.31
12312,5302,20230913,Web,Europe,Completed,553.45,0.0,0.0,553.45
12313,4018,20230603,Partner,Europe,Completed,70.11,0.0,12.89,83.0
12314,1065,20231108,Convention,Latin America,Cancelled,269.08,27.07,0.0,242.01
12315,5842,20251208,Mobile,Europe,Completed,218.32,0.0,0.0,218.32
12316,1622,20251123,Web,Europe,Completed,257.18,0.0,0.0,257.18
12317,3459,20240601,Partner,North America,Completed,123.51,5.34,0.0,118.17
12318,4016,20250128,Convention,APAC,Completed,305.16,0.0,0.0,305.16
12319,1266,20251014,Mobile,Europe,Completed,114.5,0.0,0.0,114.5
12320,1596,20240911,Web,APAC,Completed,323.84,19.38,0.0,304.46
12321,2652,20230629,Partner,APAC,Completed,170.84,0.0,0.0,170.84
12322,4285,20250429,Convention,Latin America,Completed,569.83,0.0,0.0,569.83
12323,5337,20240525,Mobile,Latin America,Refunded,316.02,0.0,0.0,316.02
12324,2379,20230618,Web,North America,Completed,549.08,27.91,0.0,521.17
12325,164,20231109,Partner,APAC,Completed,182.53,0.0,0.0,182.53
12326,5151,20250319,Convention,North America,Completed,356.11,0.0,0.0,356.11
12327,1433,20230112,Mobile,Latin America,Completed,142.0,5.63,0.0,136.37
12328,3127,20240209,Web,North America,Completed,372.0,0.0,0.0,372.0
12329,2145,20250807,Partner,Latin America,Completed,354.89,0.0,0.0,354.89
12330,4128,20250218,Convention,APAC,Completed,231.41,22.34,0.0,209.07
12331,1660,20240314,Mobile,APAC,Completed,325.78,0.0,0.0,325.78
12332,4643,20240815,Web,North America,Completed,119.65,0.0,0.0,119.65
12333,4520,20240709,Partner,APAC,Completed,135.14,9.38,0.0,125.76
12334,2033,20240125,Convention,Latin America,Completed,385.7,0.0,0.0,385.7
12335,4670,20240504,Mobile,Europe,Completed,138.75,0.0,0.0,138.75
12336,1335,20250826,Web,North America,Completed,192.15,13.76,0.0,178.39
12337,2023,20240121,Partner,North America,Completed,155.02,0.0,0.0,155.02
12338,4743,20250604,Convention,North America,Completed,315.97,0.0,0.0,315.97
12339,4521,20250907,Mobile,Latin America,Completed,172.56,0.0,0.0,172.56
12340,1976,20230625,Web,APAC,Completed,409.63,16.14,0.0,393.49
12341,4886,20241218,Partner,Europe,Completed,128.52,0.0,0.0,128.52
12342,3509,20250127,Convention,Latin America,Completed,355.35,0.0,0.0,355.35
12343,235,20241005,Mobile,North America,Completed,53.59,6.46,10.49,57.62
12344,2616,20230511,Web,APAC,Completed,324.13,0.0,0.0,324.13
12345,3317,20240615,Partner,Latin America,Completed,50.08,0.0,12.08,62.16
12346,3201,20230207,Convention,Latin America,Completed,189.54,7.38,0.0,182.16
12347,5426,20250831,Mobile,Europe,Completed,220.78,0.0,0.0,220.78
12348,275,20240203,Web,North America,Completed,391.5,0.0,0.0,391.5
12349,5402,20240210,Partner,Europe,Completed,49.44,5.56,5.24,49.12
12350,2150,20250409,Convention,Europe,Completed,331.03,0.0,0.0,331.03
12351,2740,20231222,Mobile,APAC,Completed,193.74,0.0,0.0,193.74
12352,5738,20240223,Web,Europe,Completed,231.21,6.92,0.0,224.29
12353,2962,20241017,Partner,Europe,Refunded,331.92,0.0,0.0,331.92
12354,5558,20240803,Convention,Europe,Completed,318.74,0.0,0.0,318.74
12355,155,20231213,Mobile,North America,Completed,217.4,0.0,0.0,217.4
12356,4704,20240923,Web,APAC,Completed,189.33,6.09,0.0,183.24
12357,3144,20230519,Partner,APAC,Completed,150.55,0.0,0.0,150.55
12358,4780,20230919,Convention,APAC,Completed,188.57,0.0,0.0,188.57
12359,3392,20250405,Mobile,APAC,Completed,394.98,33.82,0.0,361.16
12360,4489,20241210,Web,Latin America,Completed,282.58,0.0,0.0,282.58
12361,3298,20250918,Partner,Europe,Completed,87.4,0.0,0.0,87.4
12362,2264,20241203,Convention,APAC,Cancelled,459.52,29.95,0.0,429.57
12363,2042,20250121,Mobile,Europe,Completed,213.16,0.0,0.0,213.16
12364,3245,20250222,Web,Latin America,Completed,316.01,0.0,0.0,316.01
12365,3121,20240916,Partner,Latin America,Completed,321.65,21.18,0.0,300.47
12366,67,20231108,Convention,North America,Completed,256.18,0.0,0.0,256.18
12367,5595,20250313,Mobile,North America,Refunded,166.92,0.0,0.0,166.92
12368,5402,20250304,Web,Europe,Completed,303.97,25.39,0.0,278.58
12369,709,20250323,Partner,Latin America,Completed,230.65,0.0,0.0,230.65
12370,3938,20230214,Convention,Europe,Cancelled,71.4,0.0,6.69,78.09
12371,1353,20240119,Mobile,Latin America,Completed,153.27,0.0,0.0,153.27
12372,585,20250213,Web,Latin America,Completed,299.16,12.7,0.0,286.46
12373,1939,20240915,Partner,North America,Completed,451.28,0.0,0.0,451.28
12374,4348,20230903,Convention,APAC,Completed,321.29,0.0,0.0,321.29
12375,1006,20230730,Mobile,Europe,Cancelled,154.69,9.13,0.0,145.56
12376,3045,20240604,Web,Latin America,Completed,158.48,0.0,0.0,158.48
12377,2637,20250210,Partner,Latin America,Completed,197.13,0.0,0.0,197.13
12378,196,20251228,Convention,APAC,Cancelled,185.5,2.36,0.0,183.14
12379,1731,20231209,Mobile,North America,Refunded,131.09,0.0,0.0,131.09
12380,2001,20251219,Web,Latin America,Completed,173.25,0.0,0.0,173.25
12381,1170,20230901,Partner,Europe,Completed,192.7,23.5,0.0,169.2
12382,1676,20250416,Convention,APAC,Completed,131.89,0.0,0.0,131.89
12383,3044,20250702,Mobile,APAC,Completed,133.59,0.0,0.0,133.59
12384,4511,20230707,Web,North America,Completed,489.3,2.87,0.0,486.43
12385,2491,20240205,Partner,North America,Completed,103.72,0.0,0.0,103.72
12386,5302,20230307,Convention,Europe,Completed,309.08,0.0,0.0,309.08
12387,4883,20250523,Mobile,North America,Completed,91.95,0.0,0.0,91.95
12388,4863,20250220,Web,North America,Completed,322.03,10.03,0.0,312.0
12389,836,20250212,Partner,APAC,Completed,167.26,0.0,0.0,167.26
12390,2187,20230408,Convention,North America,Completed,261.22,0.0,0.0,261.22
12391,5724,20230101,Mobile,APAC,Completed,179.51,18.25,0.0,161.26
12392,3114,20250507,Web,Europe,Completed,168.35,0.0,0.0,168.35
12393,1165,20240802,Partner,Latin America,Completed,261.17,0.0,0.0,261.17
12394,1932,20250725,Convention,APAC,Completed,284.31,18.5,0.0,265.81
12395,1897,20230313,Mobile,Latin America,Completed,51.09,0.0,5.45,56.54
12396,1709,20240620,Web,Latin America,Completed,396.54,0.0,0.0,396.54
12397,5215,20250413,Partner,North America,Completed,171.38,18.34,0.0,153.04
12398,1824,20230427,Convention,APAC,Cancelled,118.12,0.0,0.0,118.12
12399,2008,20240511,Mobile,APAC,Cancelled,142.06,0.0,0.0,142.06
12400,2104,20250612,Web,APAC,Completed,271.83,18.55,0.0,253.28
12401,4223,20250604,Partner,North America,Completed,116.76,0.0,0.0,116.76
12402,4107,20230813,Convention,North America,Completed,238.71,0.0,0.0,238.71
12403,4027,20240606,Mobile,North America,Completed,227.16,0.0,0.0,227.16
12404,5591,20250526,Web,North America,Cancelled,324.64,13.55,0.0,311.09
12405,1144,20230412,Partner,APAC,Completed,340.07,0.0,0.0,340.07
12406,3440,20240121,Convention,APAC,Completed,545.25,0.0,0.0,545.25
12407,4895,20230714,Mobile,North America,Completed,153.6,18.26,0.0,135.34
12408,313,20230220,Web,Latin America,Completed,444.22,0.0,0.0,444.22
12409,2855,20240710,Partner,North America,Completed,232.27,0.0,0.0,232.27
12410,696,20230405,Convention,APAC,Completed,71.0,2.41,5.88,74.47
12411,2632,20240413,Mobile,APAC,Completed,163.53,0.0,0.0,163.53
12412,1166,20240407,Web,Europe,Completed,269.29,0.0,0.0,269.29
12413,1554,20241114,Partner,Europe,Completed,70.14,6.19,7.05,71.0
12414,3283,20250718,Convention,North America,Completed,126.88,0.0,0.0,126.88
12415,4569,20230927,Mobile,Latin America,Completed,211.62,0.0,0.0,211.62
12416,2989,20250726,Web,Latin America,Completed,180.48,5.41,0.0,175.07
12417,2255,20240424,Partner,North America,Completed,126.28,0.0,0.0,126.28
12418,800,20250423,Convention,APAC,Cancelled,256.9,0.0,0.0,256.9
12419,5895,20251117,Mobile,North America,Completed,142.3,0.0,0.0,142.3
12420,2326,20230121,Web,Europe,Completed,220.67,4.49,0.0,216.18
12421,3109,20240601,Partner,Latin America,Completed,211.14,0.0,0.0,211.14
12422,4962,20231230,Convention,Europe,Completed,230.93,0.0,0.0,230.93
12423,2026,20250404,Mobile,Europe,Completed,301.01,41.26,0.0,259.75
12424,1826,20250819,Web,Europe,Completed,290.62,0.0,0.0,290.62
12425,1548,20230406,Partner,APAC,Completed,267.33,0.0,0.0,267.33
12426,779,20231007,Convention,North America,Completed,314.18,22.34,0.0,291.84
12427,352,20250216,Mobile,APAC,Completed,129.52,0.0,0.0,129.52
12428,2471,20240323,Web,North America,Completed,192.5,0.0,0.0,192.5
12429,5618,20250914,Partner,Europe,Completed,75.26,8.06,0.0,67.2
12430,1357,20251017,Convention,Latin America,Completed,424.79,0.0,0.0,424.79
12431,5074,20240809,Mobile,Europe,Completed,167.25,0.0,0.0,167.25
12432,712,20240118,Web,APAC,Completed,289.85,2.87,0.0,286.98
12433,5433,20240213,Partner,Latin America,Completed,246.0,0.0,0.0,246.0
12434,2433,20250322,Convention,Latin America,Completed,274.1,0.0,0.0,274.1
12435,3129,20230327,Mobile,Latin America,Completed,158.91,0.0,0.0,158.91
12436,443,20240921,Web,North America,Cancelled,154.49,11.67,0.0,142.82
12437,2242,20230317,Partner,Europe,Completed,174.8,0.0,0.0,174.8
12438,4851,20250926,Convention,North America,Completed,509.39,0.0,0.0,509.39
12439,4295,20240118,Mobile,North America,Completed,233.43,15.27,0.0,218.16
12440,3616,20251023,Web,APAC,Completed,263.4,0.0,0.0,263.4
12441,2018,20250531,Partner,Europe,Completed,286.17,0.0,0.0,286.17
12442,5319,20250802,Convention,North America,Completed,359.45,30.33,0.0,329.12
12443,1614,20250807,Mobile,Europe,Completed,54.94,0.0,10.38,65.32
12444,2361,20241121,Web,Latin America,Completed,354.09,0.0,0.0,354.09
12445,1023,20240219,Partner,North America,Completed,103.18,9.21,0.0,93.97
12446,1489,20250702,Convention,Latin America,Completed,294.01,0.0,0.0,294.01
12447,87,20250925,Mobile,North America,Cancelled,331.47,0.0,0.0,331.47
12448,5410,20230403,Web,Europe,Refunded,521.17,26.63,0.0,494.54
12449,2600,20240114,Partner,APAC,Completed,123.25,0.0,0.0,123.25
12450,4360,20240124,Convention,APAC,Completed,121.77,0.0,0.0,121.77
12451,60,20230406,Mobile,APAC,Completed,133.87,0.0,0.0,133.87
12452,5992,20240304,Web,APAC,Completed,717.45,25.55,0.0,691.9
12453,2660,20230223,Partner,APAC,Cancelled,210.72,0.0,0.0,210.72
12454,3598,20250319,Convention,Europe,Completed,319.51,0.0,0.0,319.51
12455,2469,20241220,Mobile,Latin America,Completed,257.6,8.31,0.0,249.29
12456,915,20230423,Web,North America,Cancelled,207.36,0.0,0.0,207.36
12457,5453,20230722,Partner,Latin America,Completed,202.85,0.0,0.0,202.85
12458,5353,20251225,Convention,Latin America,Completed,309.13,4.27,0.0,304.86
12459,155,20241206,Mobile,North America,Completed,183.59,0.0,0.0,183.59
12460,3755,20230523,Web,North America,Completed,263.19,0.0,0.0,263.19
12461,4386,20240321,Partner,Europe,Completed,260.28,19.1,0.0,241.18
12462,3595,20231204,Convention,North America,Completed,149.14,0.0,0.0,149.14
12463,37,20250202,Mobile,Latin America,Completed,286.8,0.0,0.0,286.8
12464,1639,20231121,Web,North America,Completed,398.95,33.1,0.0,365.85
12465,3103,20231129,Partner,North America,Completed,185.17,0.0,0.0,185.17
12466,4378,20250325,Convention,Europe,Completed,354.57,0.0,0.0,354.57
12467,4804,20240416,Mobile,APAC,Completed,81.98,0.0,0.0,81.98
12468,5700,20231027,Web,APAC,Completed,240.08,14.47,0.0,225.61
